gene	logFC	logCPM	PValue	adj_pval	Status
AC005332.4	-3.18297358938169	1.67596645824521	0.508838957156784	1	NoDE
AC005332.5	-0.0634492943127913	1.69509808565553	1	1	NoDE
AC005332.6	-4.43284664523733	2.06491383627269	0.0734148378005825	1	NoDE
AC005336.2	0	1.36117483691085	1	1	NoDE
AC005363.1	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC005381.1	3.68435879222117	1.82687528854798	0.263258435735176	1	NoDE
AC005394.2	8.42226784841606	4.92607255289712	6.95338256438434e-15	1.14640418339005e-10	UP
AC005520.1	0	1.36117483691085	1	1	NoDE
AC005520.2	-2.3700731841295	1.53824417934498	0.999999999999999	1	NoDE
AC005537.1	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC005538.2	5.00741749667704	2.35864110976639	0.0121368999981769	1	NoDE
AC005586.1	0	1.36117483691085	1	1	NoDE
AC005586.2	0	1.36117483691085	1	1	NoDE
AC005593.1	-0.0346282243319631	1.68443560761181	1	1	NoDE
AC005609.4	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC005618.1	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC005670.1	0	1.36117483691085	1	1	NoDE
AC005674.1	0	1.36117483691085	1	1	NoDE
AC005726.3	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC005726.5	1.70133136620339	2.05286440323558	0.396064529985987	1	NoDE
AC005730.2	0	1.36117483691085	1	1	NoDE
AC005759.1	0	1.36117483691085	1	1	NoDE
AC005785.2	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC005829.1	0	1.36117483691085	1	1	NoDE
AC005829.2	0	1.36117483691085	1	1	NoDE
AC005831.1	0	1.36117483691085	1	1	NoDE
AC005837.1	0	1.36117483691085	1	1	NoDE
AC005839.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC005840.1	3.12166327953606	1.67618051267363	0.508838957156784	1	NoDE
AC005871.2	-2.3700731841295	1.53824417934498	0.999999999999999	1	NoDE
AC005899.4	1.03666548508636	2.73749357467787	0.437943007583838	1	NoDE
AC005920.1	-2.3700731841295	1.53824417934498	0.999999999999999	1	NoDE
AC005943.1	-1.06554948216329	2.88303522356049	0.235089750066506	1	NoDE
AC006001.3	1.48101765820283	4.03560653283461	0.0303141107928026	1	NoDE
AC006001.4	0	1.36117483691085	1	1	NoDE
AC006011.1	-0.181576782697635	3.54482732058974	0.875914098806515	1	NoDE
AC006027.1	0	1.36117483691085	1	1	NoDE
AC006064.6	1.14384817669014	3.37451426225015	0.242512897038783	1	NoDE
AC006077.2	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC006111.2	1.31428560809167	1.95924906529354	0.637918869156647	1	NoDE
AC006116.8	-0.0852760956616184	1.68668921757878	1	1	NoDE
AC006141.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC006157.1	-3.21073701904523	1.68658163518528	0.508838957156784	1	NoDE
AC006206.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC006213.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC006213.3	-2.3700731841295	1.53824417934498	0.999999999999999	1	NoDE
AC006238.1	0	1.36117483691085	1	1	NoDE
AC006252.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC006273.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC006329.1	0.935748428422581	3.69235186630306	0.193147109580533	1	NoDE
AC006333.2	0.459875565798341	4.06029778623611	0.564970624003223	1	NoDE
AC006449.5	-0.06131030984563	1.93243313727071	1	1	NoDE
AC006449.6	-1.08490714907571	3.23616152438403	0.187880864575345	1	NoDE
AC006449.7	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC006450.3	0	1.36117483691085	1	1	NoDE
AC006453.2	-2.04769421000279	5.34801629599372	1.59657571013792e-05	0.263227437330438	NoDE
AC006486.2	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC006504.5	2.53290092192389	3.55052720460367	0.00129197338742508	1	NoDE
AC006504.8	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC006511.3	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC006538.1	0	1.36117483691085	1	1	NoDE
AC006538.2	0	1.36117483691085	1	1	NoDE
AC006946.2	0	1.36117483691085	1	1	NoDE
AC006978.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007009.1	0	1.36117483691085	1	1	NoDE
AC007014.2	-1.56356024500177	2.39021446298927	0.217142817781608	1	NoDE
AC007032.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007036.1	0	1.36117483691085	1	1	NoDE
AC007038.2	-0.0564550256807902	1.67607348289776	1	1	NoDE
AC007041.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC007068.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC007099.1	-4.11104269859373	1.94256713088304	0.138371624594686	1	NoDE
AC007114.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007114.2	-0.0634492943127913	1.69509808565553	1	1	NoDE
AC007128.2	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC007160.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007182.2	3.14268959005504	1.68454306910267	0.508838957156784	1	NoDE
AC007192.1	-1.02455747612615	2.70571827485302	0.438359425245096	1	NoDE
AC007207.1	0	1.36117483691085	1	1	NoDE
AC007238.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007240.1	1.00907225728897	3.93430233641164	0.104508372634052	1	NoDE
AC007240.2	-1.42599474066346	1.950839338875	0.637918869156647	1	NoDE
AC007249.2	0	1.36117483691085	1	1	NoDE
AC007250.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC007318.1	0.817360322332031	3.42040553156355	0.305630935072998	1	NoDE
AC007342.4	0	1.36117483691085	1	1	NoDE
AC007342.9	0	1.36117483691085	1	1	NoDE
AC007364.1	-4.70059480323294	2.17857318034505	0.0398792544763913	1	NoDE
AC007365.1	0	1.36117483691085	1	1	NoDE
AC007383.2	-1.85200131097117	2.065015916913	0.396033042906493	1	NoDE
AC007388.1	-3.29371767819555	4.28473235932436	1.13365492547e-06	0.0186905687562238	NoDE
AC007405.3	3.11234145449032	3.25314829469391	0.0016762959311526	1	NoDE
AC007406.5	-3.18297358938169	1.67596645824521	0.508838957156784	1	NoDE
AC007448.3	-2.3700731841295	1.53824417934498	0.999999999999999	1	NoDE
AC007485.2	-1.16381683094127	2.50654195978625	0.544437935178093	1	NoDE
AC007490.1	-3.23896802688163	1.69725712875449	0.508838957156784	1	NoDE
AC007493.1	-6.30778282950028	3.12200999810325	4.88159759715939e-05	0.804828995843668	NoDE
AC007537.1	-0.904113129228521	1.82890719289801	1	1	NoDE
AC007541.1	1.4201081500581	2.35069292412198	0.322598306280627	1	NoDE
AC007569.1	0	1.36117483691085	1	1	NoDE
AC007608.4	-4.37986324641693	2.04444362914572	0.139297710891925	1	NoDE
AC007613.1	0	1.36117483691085	1	1	NoDE
AC007620.3	0	1.36117483691085	1	1	NoDE
AC007639.1	0	1.36117483691085	1	1	NoDE
AC007663.3	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007663.4	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007683.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC007686.3	0	1.36117483691085	1	1	NoDE
AC007744.1	0	1.36117483691085	1	1	NoDE
AC007786.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007881.3	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC007906.2	0	1.36117483691085	1	1	NoDE
AC007950.2	-3.21073701904523	1.68658163518528	0.508838957156784	1	NoDE
AC007952.4	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC007952.5	0	1.36117483691085	1	1	NoDE
AC007969.1	-0.481386035675659	6.73546578886519	0.179845719650332	1	NoDE
AC007996.1	0	1.36117483691085	1	1	NoDE
AC007998.2	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008012.1	3.12166327953606	1.67618051267363	0.508838957156784	1	NoDE
AC008014.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008038.1	0.435181894963557	6.58731077442295	0.288985710669846	1	NoDE
AC008040.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008040.5	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008065.1	0	1.36117483691085	1	1	NoDE
AC008074.2	0	1.36117483691085	1	1	NoDE
AC008105.2	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008109.1	4.98946169302231	2.35088604236101	0.022056497117311	1	NoDE
AC008124.1	-0.709406322119561	4.25352851606409	0.254466748084525	1	NoDE
AC008393.1	-0.0680474289901937	1.95094324643894	1	1	NoDE
AC008403.3	0	1.36117483691085	1	1	NoDE
AC008429.2	0	1.36117483691085	1	1	NoDE
AC008438.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008443.2	3.68435879222117	1.82687528854798	0.263258435735176	1	NoDE
AC008443.4	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
