gene	logFC	logCPM	PValue	adj_pval	Status
CCDC77	0.188438939703624	4.00065857849626	1	1	NoDE
CCDC8	5.81864360579153	5.08163722027969	0.000658794151409158	1	NoDE
CCDC82	0.189605767864763	4.02027608761743	1	1	NoDE
CCDC84	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CCDC85B	0.464180900381036	7.67181504986398	0.270102129010967	1	NoDE
CCDC85C	-0.668202215734494	4.14332840078721	1	1	NoDE
CCDC86	0.852498127566462	7.35684169978892	0.0645808498656189	1	NoDE
CCDC87	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CCDC88A	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCDC88B	-3.96890287464428	4.2607933121556	0.264815442203737	1	NoDE
CCDC88C	1.03661915807887	4.13647596761678	1	1	NoDE
CCDC9	1.56150909874134	4.26034110252275	0.63939313211043	1	NoDE
CCDC90B	-1.08577886346332	5.40694221927649	0.28774821084024	1	NoDE
CCDC91	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCDC92	-3.36288880531676	5.24773176413703	0.0139537689103533	1	NoDE
CCDC93	-3.04873417201788	3.99739339910455	0.509876961469158	1	NoDE
CCDC96	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCDC97	-0.816540728851856	5.4100352576219	0.380272016572746	1	NoDE
CCHCR1	0.188438939703624	4.00065857849626	1	1	NoDE
CCL1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL15	-4.55674239595764	4.49324177958704	0.0411152602272965	1	NoDE
CCL15-CCL14	-4.28967252680848	4.38135421603527	0.0752128651733545	1	NoDE
CCL16	-3.96890287464428	4.2607933121556	0.264815442203737	1	NoDE
CCL17	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL20	-8.71968606795014	7.55660649725699	3.51842753196816e-16	5.8008314719559e-12	Down
CCL22	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL26	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL3	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL3L1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL4	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL4L2	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCL5	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CCM2	0.774586285493552	6.03949515780497	0.370442241465243	1	NoDE
CCNA1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCNA2	1.46297780518769	5.9087231285731	0.0887065869695213	1	NoDE
CCNB1	1.41403956183757	8.0037860289386	0.00119525361575261	1	NoDE
CCNB1IP1	0.87257123127857	6.95883203494155	0.0800056557805827	1	NoDE
CCNB2	1.11836054708796	6.95725698909481	0.0372950752706796	1	NoDE
CCNC	0.194089319321452	4.66948192643541	1	1	NoDE
CCND1	-4.61138602567248	6.87851379638109	1.53575808567491e-08	0.000253200435585222	Down
CCND2	4.57117897959375	4.41385249300625	0.041071318379382	1	NoDE
CCND2-AS1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCND3	4.48223135730721	6.89397109890643	1.13931272420687e-10	1.87838488839987e-06	UP
CCNDBP1	0.895640089812928	5.95015970133509	0.209573419372742	1	NoDE
CCNE1	0.970865669666485	4.93914778101999	0.583164503774956	1	NoDE
CCNE2	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CCNF	2.53744206265112	5.45100986694697	0.00346066043202032	1	NoDE
CCNG1	-0.0754383938421689	5.45042479690317	1	1	NoDE
CCNG2	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CCNH	1.24533361097136	6.61355397751429	0.0290746047205366	1	NoDE
CCNI	0.247149065558446	5.49284941067475	0.84274547015344	1	NoDE
CCNJ	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCNJL	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCNK	0.701065784183372	5.6636844133648	0.347319530601148	1	NoDE
CCNL1	-0.277691086682464	4.37701851776284	1	1	NoDE
CCNL2	-0.0947748011786357	5.91049467828707	1	1	NoDE
CCNO	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CCNQ	0.076231716891991	6.06222241520351	1	1	NoDE
CCNT1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCNT2	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCNT2-AS1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCNY	-3.40993039994493	6.62430829302799	6.23009361212337e-07	0.0102715553383078	NoDE
CCNYL1	-3.10749602226001	4.01784568984834	0.509876961469158	1	NoDE
CCP110	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CCPG1	3.03350713406615	4.83573519153571	0.0553616188602756	1	NoDE
CCR1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCR10	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCR6	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCR7	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CCR8	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCRL2	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCS	-1.14666950540147	6.08065176059758	0.053617568330338	1	NoDE
CCSAP	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CCSER2	3.28808798444326	4.01329468677214	0.509876961469158	1	NoDE
CCT2	0.82825572287133	8.08591935504762	0.0477714640608905	1	NoDE
CCT3	0.428707786409396	9.13833942946802	0.26097844147719	1	NoDE
CCT4	1.10345584771129	9.12035435626446	0.00397711569441225	1	NoDE
CCT5	1.16214474198293	9.46350976315431	0.00208934641428716	1	NoDE
CCT6A	0.951447079890155	8.05785515917431	0.0281116888815533	1	NoDE
CCT6B	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCT6P1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCT6P3	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CCT7	0.145291076576502	9.81297926511752	0.694559285223058	1	NoDE
CCT8	2.1143540611462	8.84756009228689	2.11041851100808e-07	0.00347944699909903	UP
CCT8P1	2.4796573916107	4.59587453603441	0.15089891240902	1	NoDE
CCZ1	1.49550196246169	5.84023453962916	0.0603159234891695	1	NoDE
CCZ1B	-2.23041363059495	5.50680228688095	0.0153656939545523	1	NoDE
CD101	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD14	-4.93708360551238	4.67652618449743	0.022684316302029	1	NoDE
CD151	-1.19067272282	8.37348402066089	0.00365877361873456	1	NoDE
CD163L1	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CD164	-0.708358423602213	5.17496224487169	0.612606374510579	1	NoDE
CD180	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD19	-3.04873417201788	3.99739339910455	0.509876961469158	1	NoDE
CD1A	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD1C	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD200	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD200R1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD22	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD24	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD244	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD247	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD248	-4.23718603496423	4.3618006167935	0.139956212234839	1	NoDE
CD27	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD27-AS1	-3.07786314806624	4.0075926885868	0.509876961469158	1	NoDE
CD274	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD276	-2.94190088771407	6.28614056338512	3.95749952487525e-05	0.652472946666182	NoDE
CD2AP	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD2BP2	-1.94260876067576	5.62997407516424	0.0340314033604211	1	NoDE
CD300A	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD300LB	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD302	-3.593825882646	4.14010998392242	0.264815442203737	1	NoDE
CD320	-1.40535819622519	7.98745330877435	0.00168815573871036	1	NoDE
CD33	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CD36	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD37	3.78273109136947	4.13968826593865	0.264815442203737	1	NoDE
CD38	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD3D	3.257841150707	4.0039286385848	0.509876961469158	1	NoDE
CD3EAP	1.03661915807887	4.13647596761678	1	1	NoDE
CD4	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD40	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CD44	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD46	-0.473083889158772	6.13757105182248	0.675022464605947	1	NoDE
CD47	1.66237192043002	4.95828877259401	0.0899905393207568	1	NoDE
CD48	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD52	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CD53	2.44119085682718	3.86315828578703	0.999999999999999	1	NoDE
CD55	1.9112994973535	4.78755243564514	0.215290067001226	1	NoDE
CD58	4.96339878634568	4.59823000048573	0.0227373545624191	1	NoDE
CD59	-0.852437307608746	6.92603833154941	0.118401024755174	1	NoDE
CD63	-0.281741076917988	9.07971474279002	0.479814446734067	1	NoDE
CD68	-0.497819148306095	6.07049203160931	0.465681689081284	1	NoDE
CD69	2.44119085682718	3.86315828578703	0.999999999999999	1	NoDE
CD7	-7.10190739410435	9.11477671753179	2.30149220743309e-28	3.79447020239494e-24	Down
CD70	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD74	-6.33854474785818	7.59397337234755	1.82583173723161e-16	3.01024878517376e-12	Down
CD79A	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD79B	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD80	3.81182069103408	4.14895628501783	0.264815442203737	1	NoDE
CD81	8.66952503832531	7.41665914082695	5.13488874316071e-17	8.46589107084906e-13	UP
CD82	3.78273109136947	4.13968826593865	0.264815442203737	1	NoDE
CD83	3.257841150707	4.0039286385848	0.509876961469158	1	NoDE
CD84	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD86	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD9	-5.21204778036848	4.82838137528954	0.006993268187933	1	NoDE
CD96	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CD99	-4.12535628084679	8.44234507206147	2.37507582528617e-15	3.91578751314930e-11	Down
CD99L2	3.81182069103408	4.14895628501783	0.264815442203737	1	NoDE
CD99P1	-3.593825882646	4.14010998392242	0.264815442203737	1	NoDE
CDA	-4.76034663081902	4.5880351516361	0.0410549031346749	1	NoDE
CDADC1	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CDAN1	1.38016047054354	4.60247741549055	0.483744580905186	1	NoDE
CDC123	1.66029612528791	6.72423666652126	0.00149145761528707	1	NoDE
CDC14A	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDC14B	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDC16	-0.15028367921613	4.77115690791804	0.999999999999999	1	NoDE
CDC20	1.96269852494618	7.67500935312619	2.84324456105142e-05	0.468765730780548	NoDE
CDC20P1	2.44119085682718	3.86315828578703	0.999999999999999	1	NoDE
CDC23	1.06729560421929	4.16520367668549	0.63939313211043	1	NoDE
CDC25A	3.81182069103408	4.14895628501783	0.264815442203737	1	NoDE
CDC25B	0.0851197037288556	6.74740748577238	1	1	NoDE
CDC25C	0.823125288778438	5.38061903099891	0.380418452155402	1	NoDE
CDC26	0.665094596465315	5.88420212781798	0.424026940064754	1	NoDE
CDC27	-0.668202215734494	4.14332840078721	1	1	NoDE
CDC34	-0.944215371682819	8.36805717140648	0.0213532652090242	1	NoDE
CDC37	-0.100720684027813	8.29762016878512	0.842516990665026	1	NoDE
CDC37L1	-1.02831087985305	4.6030300701616	0.483743170719055	1	NoDE
CDC40	0.151549975490355	4.86990827466663	1	1	NoDE
CDC42	0.977269690059239	6.12994754438109	0.149790311178982	1	NoDE
CDC42BPA	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDC42BPB	-3.04873417201788	3.99739339910455	0.509876961469158	1	NoDE
CDC42EP1	-0.859834569843651	8.48476102947279	0.0302305157822903	1	NoDE
CDC42EP2	-2.66093137677447	4.83123619757495	0.0554285119232076	1	NoDE
CDC42EP3	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDC42EP4	-1.88011043161581	4.48659712246403	0.246168656943599	1	NoDE
CDC42EP5	-5.07071448665011	4.75018328087601	0.012530449911522	1	NoDE
CDC42P6	-0.159148592212	4.56841258291636	1	1	NoDE
CDC42SE1	0.898189216958893	5.07681151662201	0.427659977743508	1	NoDE
CDC42SE2	-1.24748950915948	4.6635839698347	0.483601501668684	1	NoDE
CDC45	4.19438698864677	6.67642940839275	3.63108218277631e-09	5.9865651947433e-05	UP
CDC5L	1.18299366349483	5.36631275561603	0.185133103153398	1	NoDE
CDC6	2.44757024388601	5.41501736700031	0.0102044825995996	1	NoDE
CDC7	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDC73	2.44119085682718	3.86315828578703	0.999999999999999	1	NoDE
CDCA2	3.84137912868236	4.15827165858819	0.264815442203737	1	NoDE
CDCA3	0.443754897613696	6.17121496816236	0.500782446642215	1	NoDE
CDCA4	2.3219660618852	4.50651293748229	0.151085994146886	1	NoDE
CDCA5	3.29186585611086	5.53701735236774	0.000192585365904101	1	NoDE
CDCA7	3.21654757400316	4.94715199956735	0.0198948277715628	1	NoDE
CDCA7L	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDCA8	2.24946864145575	6.44749627863592	0.000196249327465456	1	NoDE
CDCP1	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CDH1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDH15	-3.07786314806624	4.0075926885868	0.509876961469158	1	NoDE
CDH16	-7.1802832349167	6.20397863524073	2.08861467084624e-08	0.000344349900782419	Down
CDH17	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDH24	3.84137912868236	4.15827165858819	0.264815442203737	1	NoDE
CDHR1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDHR2	-5.21204778036848	4.82838137528954	0.006993268187933	1	NoDE
CDHR3	-3.04873417201788	3.99739339910455	0.509876961469158	1	NoDE
CDIP1	-7.33876197516558	6.32453855100973	4.00687068035699e-09	6.60612769070456e-05	Down
CDIPT	-1.99174939418739	6.58212492413333	0.00125842818650691	1	NoDE
CDK1	2.98753379659093	6.88281117026312	3.57532091518768e-07	0.00589463159286993	UP
CDK10	5.27697853137787	4.76644688005197	0.00707601905698347	1	NoDE
CDK11A	0.738588367197034	4.8542211071688	0.773861340223741	1	NoDE
CDK11B	1.61187340876612	5.96647959004116	0.0431387823651042	1	NoDE
CDK12	-1.61111363101424	4.41343443117622	0.399057124795122	1	NoDE
CDK13	0.241017545115464	4.28554173773132	0.999999999999999	1	NoDE
CDK14	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDK16	-0.823599657097916	6.85229589034466	0.128527849818516	1	NoDE
CDK17	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDK18	-4.26325441504	4.37155484304835	0.139964761626235	1	NoDE
CDK19	1.9696788444531	4.3832385206999	0.399017420435165	1	NoDE
CDK2	0.62512568816374	4.58026587425263	0.705030420727697	1	NoDE
CDK20	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CDK2AP1	-2.15015120212846	6.55932130843087	0.000651509172265771	1	NoDE
CDK2AP2	0.188125792896631	6.66668438535791	0.835214844792795	1	NoDE
CDK4	0.551036204572318	8.12945649819622	0.200175060344902	1	NoDE
CDK5	0.0688286621224097	5.90535702743639	0.999999999999999	1	NoDE
CDK5R1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDK5RAP1	-0.377292070422134	6.25589545711217	0.597498197819093	1	NoDE
CDK5RAP2	2.67511807970603	5.1499817227721	0.00673412649133916	1	NoDE
CDK5RAP3	1.64998488044205	6.00328210035984	0.0327247444890352	1	NoDE
CDK6	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDK7	-0.0166873749691104	5.56069885108551	1	1	NoDE
CDK8	1.03661915807887	4.13647596761678	1	1	NoDE
CDK9	-0.414791941639582	6.43702176640479	0.554759013456933	1	NoDE
CDKAL1	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CDKL1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDKN1A	-3.7667842032942	6.94144037153889	8.33007452921463e-09	0.000137337938763162	Down
CDKN1B	3.257841150707	4.0039286385848	0.509876961469158	1	NoDE
CDKN1C	5.44244700888929	4.85591148575827	0.00394016970755887	1	NoDE
CDKN2A	-3.07786314806624	4.0075926885868	0.509876961469158	1	NoDE
CDKN2AIP	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CDKN2AIPNL	-1.22915829693918	5.78175882794654	0.107125521880179	1	NoDE
CDKN2B	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CDKN2C	1.67889448171138	5.7881054956471	0.0177151384332703	1	NoDE
CDKN2D	-0.336001322860793	4.37775977848311	1	1	NoDE
CDKN3	0.0590261144322351	5.77755613073412	1	1	NoDE
CDO1	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CDON	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDPF1	2.23579477336644	4.49815912130079	0.246184660681126	1	NoDE
CDR2	-2.03869440771976	4.57126921684702	0.246063913674741	1	NoDE
CDR2L	0.134174360971935	5.5312444146997	0.842695099749516	1	NoDE
CDS1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CDS2	-3.78391847085916	5.50221037156054	0.000511319765964803	1	NoDE
CDT1	1.9202831686674	8.01439109710648	2.99549857373847e-05	0.493867849852262	NoDE
CDV3	-0.658533592896333	4.98221326564138	0.772144146966966	1	NoDE
CDYL	-0.070882909954273	4.77933953862406	1	1	NoDE
CEACAM1	-4.78553588557691	4.59764098530419	0.0227377613802381	1	NoDE
CEBPA	-9.73962641335351	8.50427762260997	6.17181720227352e-24	1.01754750213883e-19	Down
CEBPA-DT	-4.53079419020779	4.48353943657499	0.0752857773975135	1	NoDE
CEBPB	-0.921810133854193	8.06413597559513	0.0263566739228682	1	NoDE
CEBPB-AS1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEBPD	-2.61924329243248	6.06105002004154	0.000454241904957786	1	NoDE
CEBPG	-0.0345319073147795	6.56875926787812	0.911258867416034	1	NoDE
CEBPZ	0.933916806105889	5.54654585552486	0.243479072859763	1	NoDE
CEBPZOS	4.91226031443305	4.5803946619256	0.0410622441941121	1	NoDE
CECR7	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEL	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CELF1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CELF2	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CELSR2	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CELSR3	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEMIP2	0.189605767864763	4.02027608761743	1	1	NoDE
CEND1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CENPA	0.531075276731985	5.38616271746282	0.662300868879752	1	NoDE
CENPB	-1.74572509755237	7.77238826101665	0.0002499459029035	1	NoDE
CENPBD1	-0.352555678704864	6.00896584864496	0.766039848277976	1	NoDE
CENPBD1P1	4.54294717349182	4.40464245507979	0.0752300769358943	1	NoDE
CENPC	3.31888069318171	4.02271013830069	0.509876961469158	1	NoDE
CENPE	1.34958802782365	5.11467325713355	0.221790241585538	1	NoDE
CENPF	1.33326242141642	5.07110657807094	0.18129139293376	1	NoDE
CENPH	2.97512136596403	6.04380089972683	6.78898636344746e-05	1	NoDE
CENPI	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CENPJ	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CENPK	0.20910697868911	4.25718871792644	1	1	NoDE
CENPL	3.81182069103408	4.14895628501783	0.264815442203737	1	NoDE
CENPM	-0.541225368146048	6.03698365329169	0.551403702335306	1	NoDE
CENPN	2.62106703058281	5.80806277019584	0.00181823602003167	1	NoDE
CENPO	5.11716452211335	4.68068109121875	0.0127224508280653	1	NoDE
CENPP	3.31888069318171	4.02271013830069	0.509876961469158	1	NoDE
CENPQ	1.03661915807887	4.13647596761678	1	1	NoDE
CENPS	0.20910697868911	4.25718871792644	1	1	NoDE
CENPS-CORT	1.06686599181513	4.14572928761272	1	1	NoDE
CENPT	0.823125288778438	5.38061903099891	0.380418452155402	1	NoDE
CENPU	5.61304111231017	4.94946815647947	0.00215539855924839	1	NoDE
CENPV	-1.25366054634908	7.61266546012208	0.00679574360698559	1	NoDE
CENPW	1.7246509610348	6.03059619865178	0.0247625280796586	1	NoDE
CENPX	0.851044443261702	6.54100483508491	0.120195385179993	1	NoDE
CEP104	-0.244345102417604	5.01205785481438	1	1	NoDE
CEP120	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP128	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP131	3.257841150707	4.0039286385848	0.509876961469158	1	NoDE
CEP135	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP152	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP162	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP164	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP170	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP170B	-1.85398000942608	4.92603922716393	0.138954256174279	1	NoDE
CEP19	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP192	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP250	-0.0634126244735989	4.9340038737744	0.999999999999999	1	NoDE
CEP290	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP295	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP350	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CEP41	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CEP44	2.2633935047933	4.50721816750526	0.246197087309975	1	NoDE
CEP55	-0.668202215734494	4.14332840078721	1	1	NoDE
CEP57	1.76935411421463	5.31797251224331	0.0742660846219536	1	NoDE
CEP57L1	1.03650289548084	4.15585371391328	1	1	NoDE
CEP63	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CEP68	-3.56581059701785	4.13006490288449	0.509876961469158	1	NoDE
CEP70	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CEP72	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CEP76	0.188438939703624	4.00065857849626	1	1	NoDE
CEP78	2.44119085682718	3.86315828578703	0.999999999999999	1	NoDE
CEP83	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP83-DT	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CEP85	0.848722418363213	5.74865700539589	0.375340335281736	1	NoDE
CEP85L	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEP89	3.84137912868236	4.15827165858819	0.264815442203737	1	NoDE
CEP95	-0.3631835907365	4.40663014326232	1	1	NoDE
CEP97	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CEPT1	0.634172238177874	5.13120692842294	0.613506899764849	1	NoDE
CERCAM	0.0624196343136903	5.08875095688466	1	1	NoDE
CERK	-1.50067034139801	4.37391431685186	0.639402961335827	1	NoDE
CERNA2	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CERS1	-3.96890287464428	4.2607933121556	0.264815442203737	1	NoDE
CERS2	-1.18078635582943	8.61256412754376	0.00271525451548642	1	NoDE
CERS4	-3.88350273841246	6.68380206610328	5.48328861672192e-08	0.000904029794238943	Down
CERS5	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CERS6	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CES1	-9.72578491178147	8.49330524879982	8.15574360099908e-24	1.34463744749672e-19	Down
CES1P1	-4.76034663081902	4.5880351516361	0.0410549031346749	1	NoDE
CES2	-7.00518784370201	6.05783230112749	1.04264839567202e-07	0.00171901440994446	Down
CES3	-3.593825882646	4.14010998392242	0.264815442203737	1	NoDE
CETN2	-2.16970599132014	6.5285022799011	0.000422137008500213	1	NoDE
CETN3	0.476999814191551	5.58141376582971	0.699579090829987	1	NoDE
CETN4P	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CETP	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CFAP161	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CFAP20	0.309927037013602	6.13980414011472	0.784067820221772	1	NoDE
CFAP298	2.03332731744307	6.97643999630681	0.00015440123627472	1	NoDE
CFAP36	-0.045635399823671	5.92492982629533	1	1	NoDE
CFAP410	-3.28937727396949	5.83815323472279	0.000639320319338715	1	NoDE
CFAP46	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CFAP57	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CFAP58-DT	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CFAP74	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CFAP97	-2.25158508896242	3.86072184680532	0.999999999999999	1	NoDE
CFB	-8.55085001698942	7.40237949632743	5.08354976109374e-15	8.38124849111524e-11	Down
CFD	2.34370621410255	6.08634197963944	0.00145053979533246	1	NoDE
CFDP1	-1.38207690326139	6.18012659446876	0.0505411170479582	1	NoDE
CFH	4.46054441259778	4.37727570520251	0.139969740098942	1	NoDE
CFI	-5.49720687021423	4.9900912215067	0.00211571461432532	1	NoDE
CFL1	-0.62048016359094	10.382783761831	0.0869534052170454	1	NoDE
CFL1P1	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CFL2	-3.33213899868539	5.23059418487829	0.0140325736292387	1	NoDE
CFLAR	-2.20691457790922	5.15028512487519	0.0822483478166593	1	NoDE
CFP	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CGAS	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CGB2	2.40966093233175	3.85369189277556	0.999999999999999	1	NoDE
CGGBP1	0.538574926760557	5.75121306806453	0.490149206644612	1	NoDE
CGREF1	-2.22122199262812	3.85036194419904	0.999999999999999	1	NoDE
CGRRF1	-1.55924197302959	4.37465537919519	0.639403559062047	1	NoDE
CH17-340M24.3	-0.975130138232	4.58381264313413	0.705024916231353	1	NoDE
CHAC1	4.32549782245883	5.64615742733588	1.35263577426518e-05	0.2230090601031	NoDE
CHAC2	0.158075843369328	4.01087408320014	1	1	NoDE
CHADL	-6.9790562278304	6.03375311044484	1.0324837345989e-07	0.0017022559332332	Down
CHAF1A	2.43219585160876	5.66461705750726	0.0019735719926705	1	NoDE
CHAF1B	5.87215254364018	5.10721586383687	0.000375765533106442	1	NoDE
CHAMP1	0.160229878301717	4.51154032103062	1	1	NoDE
CHCHD1	0.0461565946458831	6.58159511475089	1	1	NoDE
CHCHD10	0.7068622988517	8.44212280885879	0.0768957253791103	1	NoDE
CHCHD2	0.679948686952639	10.412756639279	0.056253091309407	1	NoDE
CHCHD2P2	2.4796573916107	4.59587453603441	0.15089891240902	1	NoDE
CHCHD2P6	0.271073334272529	5.02294091879794	0.793386625530051	1	NoDE
CHCHD2P9	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CHCHD3	1.6148582875422	6.742173205773	0.00417106581719731	1	NoDE
CHCHD3P3	2.56274120305193e-15	3.68555568352988	1	1	NoDE
CHCHD4	1.89463077385032	5.36605386794137	0.0511668840900247	1	NoDE
CHCHD5	-1.54731792398386	5.14414249951162	0.220913901697951	1	NoDE
CHCHD6	0.189405267036023	5.13776883573191	1	1	NoDE
