gene	logFC	logCPM	PValue	adj_pval	Status
A1BG	-16.0872987432608	6.16655900701182	1.05608754635509e-125	9.47416137835155e-122	Down
A1CF	-14.6310732267746	4.64906378956239	1.0810444236678e-122	9.69804952472386e-119	Down
A2M	-22.7555116160963	12.8685295503016	2.4759176144243e-183	2.22114569190004e-179	Down
AAAS	2.01890145690888	6.65005531904532	1.71791528990628e-25	1.54114180657493e-21	UP
AACS	-15.2556410391749	5.30663962357536	1.65894491242319e-120	1.48823948093485e-116	Down
AAGAB	16.5035099192152	6.64233618162829	9.89382934073966e-165	8.87575430157755e-161	UP
AAMDC	-0.354067258496267	3.37493347311833	0.148900970424332	1	NoDE
AAMP	-16.4074309372581	6.49322221515858	2.15870475759229e-194	1.93657403803604e-190	Down
AAR2	-1.80230781451633	5.19609421441045	4.61626098956176e-17	4.14124773373586e-13	NoDE
AARS	-0.565380959082532	8.67682658650223	0.0207603587846024	1	NoDE
AARS2	-13.7158248963998	3.64608359247813	2.75266001389444e-109	2.4694112984647e-105	Down
AARSD1	2.40880979383436	5.00940417043377	4.72806945815602e-23	4.24155111091176e-19	UP
AASDH	13.4975891173396	3.76884777054105	2.419141445998e-72	2.17021179120481e-68	UP
AASDHPPT	4.06045888901619	6.76012176402737	6.68110558066057e-73	5.9936198164106e-69	UP
AATF	-0.955167958785346	5.35387656982864	2.51721995280686e-06	0.0225819801966304	NoDE
ABALON	-14.334017992033	4.32609020331617	5.88793265582107e-58	5.28206438553708e-54	Down
ABAT	-15.1125571202933	5.15770558385619	7.21428995657147e-156	6.47193952004027e-152	Down
ABCA1	-16.1423793130409	6.22302139040773	8.48569566578972e-116	7.61251758177995e-112	Down
ABCA7	-15.239244977459	5.28985075132405	1.1121677860017e-144	9.97725720822121e-141	Down
ABCB1	-14.9694575616083	5.00516447782914	6.4234123020012e-64	5.76244317612527e-60	Down
ABCB10	1.27760610225551	5.660041523709	2.01192717767369e-09	1.80489987109107e-05	NoDE
ABCB6	-16.1960969733221	6.27716063786658	2.62307826182297e-148	2.35316350868139e-144	Down
ABCB7	14.5322273519951	4.73411898469833	2.4791722072466e-91	2.22406538712092e-87	UP
ABCC1	-15.5917361477623	5.65601802766597	1.62661131455763e-148	1.45923301028965e-144	Down
ABCC2	-18.5311925881308	8.638242582032	6.01184057162736e-265	5.3932221768069e-261	Down
ABCC4	13.7033449443907	3.958266564419	5.68290720644835e-78	5.09813605490481e-74	UP
ABCC5	15.0555000869324	5.23338434396747	1.30825662668974e-107	1.17363701980337e-103	UP
ABCC6	-11.5362564028093	0.802312348072779	3.29182972178455e-31	2.95310044341292e-27	Down
ABCC6P1	-14.9413514514559	4.97775223220934	9.43466836273399e-150	8.46384098820866e-146	Down
ABCC6P2	-11.5514556638459	0.834425633099462	2.86320459712798e-24	2.56858084408351e-20	Down
ABCD1	-15.2418085113433	5.29248201970967	4.93464847577345e-141	4.42687314761636e-137	Down
ABCD3	-1.26598643941807	5.50247308688304	6.21691774553573e-09	5.5771969095201e-05	NoDE
ABCD4	-14.5316740177935	4.54216161967249	5.4449343091398e-131	4.88465056872932e-127	Down
ABCE1	3.06978632656106	7.95783928027375	1.00792275215198e-44	9.04207500955542e-41	UP
ABCF1	-0.668394112651741	7.05137565735923	0.000283343361041365	1	NoDE
ABCF2	3.72393355604258	8.11561038951157	2.72203522062628e-51	2.44193779642383e-47	UP
ABCF3	-0.650207609659488	4.46751202820788	0.100947410401487	1	NoDE
ABCG5	-14.4379105913803	4.44254447678461	1.17602636351362e-98	1.05501325070807e-94	Down
ABCG8	-13.4001677760083	3.28540983921545	2.90301865674959e-86	2.60429803697006e-82	Down
ABHD10	1.09232446612737	3.32778822874696	2.11918871955251e-05	0.190112420031055	NoDE
ABHD11	11.6227198979724	2.1000165867353	7.523126522215e-38	6.74899680307908e-34	UP
ABHD12	-15.1077134904594	5.15282551654688	6.5812260168789e-142	5.90401785974206e-138	Down
ABHD14A	-13.1209090360467	2.94807793531875	4.56256386254891e-52	4.09307604109263e-48	Down
ABHD14B	-14.5745760708041	4.58719026313174	8.96149496821113e-99	8.0393571359822e-95	Down
ABHD16A	-1.18336741004313	4.29781796876111	5.81838485064414e-07	0.00521967304951286	NoDE
ABHD17A	-14.1171661071177	4.0939307323161	1.01255798900306e-95	9.08365771934641e-92	Down
ABHD2	-2.67224431384851	5.27591451453466	1.73680348330314e-38	1.55808640487125e-34	Down
ABHD3	-13.3474522595163	3.22511024496227	2.55410236886944e-72	2.29128523511277e-68	Down
ABHD4	-1.61093168605748	5.37768056240381	4.77257579395539e-12	4.28147774475738e-08	NoDE
ABHD5	13.568009799322	3.83353396351381	4.44099751895467e-75	3.98401887425424e-71	UP
ABHD8	-13.5660256063754	3.47365110035032	3.78300242138625e-82	3.3937314722256e-78	Down
ABI1	3.26932733385116	5.90637968207406	1.81892823078495e-38	1.63176051583718e-34	UP
ABI2	-11.474392161029	0.695590105743589	1.20293175485327e-39	1.07915007727887e-35	Down
ABL1	-15.1318626481388	5.1775565850511	1.35008764581349e-141	1.21116362705928e-137	Down
ABLIM1	-16.0911880126738	6.17059266038614	7.70876761843595e-120	6.91553543049889e-116	Down
ABO	10.3758586273404	1.02500656939868	1.47621670166526e-20	1.32431400306391e-16	UP
ABRAXAS2	13.7032632744834	3.95816389377446	3.44180815331487e-69	3.08764609433877e-65	UP
ABT1	-0.342168715927738	5.50705605924003	0.174336844263215	1	NoDE
ABTB1	-12.4831166699056	2.15186454619989	2.16806338464637e-72	1.94496966236626e-68	Down
ABTB2	-14.988660478468	5.02634089991903	8.65330034380458e-93	7.76287573842709e-89	Down
AC002310.1	11.8697456435044	2.31491160841797	1.20737133626499e-41	1.08313282576332e-37	UP
AC002996.1	-12.0938201119555	1.63751525513842	1.11810795124812e-28	1.00305464306469e-24	Down
AC004057.1	1.76769830688275	6.90250719506604	0.000881330603045293	1	NoDE
AC004687.1	11.6582556657375	2.13087271649003	5.73906897778413e-38	5.14851877997014e-34	UP
AC004824.1	11.3573961861977	1.87025757992932	7.64013883004641e-33	6.85396854443463e-29	UP
AC004949.1	13.0127965513019	3.32781875363339	4.31572495567276e-64	3.87163685773404e-60	UP
AC005041.3	-10.7351459713234	-0.498280505692681	2.25647957885876e-28	2.02428783019419e-24	Down
AC005062.1	10.9704433243166	1.53659771120668	1.85800308150667e-27	1.66681456441963e-23	UP
AC005076.1	11.4937473767385	1.98821650537076	1.68696977537616e-35	1.51338058548995e-31	UP
AC005077.4	-15.7902339023089	5.86026921916174	3.36851668860363e-97	3.02189632134631e-93	Down
AC005083.1	10.0814046799458	0.771454338833349	3.57644972928606e-17	3.20843305214253e-13	UP
AC005208.1	12.6013391140165	2.9591496307941	8.22006245989167e-55	7.37421803276882e-51	UP
AC005288.1	-0.563517874617802	3.28743908121284	0.0255383397059007	1	NoDE
AC005307.1	12.5975374325722	2.95570623320859	5.28407702340503e-48	4.74034549769665e-44	UP
AC005324.5	9.86213055909662	0.582120733807317	6.47222246466343e-16	5.80623077304956e-12	UP
AC005326.1	-7.91834780467977	-3.57155226335902	4.49359706677585e-05	0.403120592860462	NoDE
AC005332.6	-13.6597529097183	3.58354966437586	1.73614413320663e-93	1.55749490189967e-89	Down
AC005381.1	12.6543292551355	3.0063484204847	2.8661115409139e-56	2.57118866335386e-52	UP
AC005394.2	14.1928697910264	4.41408965560504	1.26099742163812e-89	1.13124078695156e-85	UP
AC005523.2	-4.11756955153993	3.93680324171397	6.22651998291777e-59	5.58581107667553e-55	Down
AC005538.2	12.3528206205212	2.73886648418306	5.9847263986985e-44	5.36889805227242e-40	UP
AC005832.4	14.3675940506001	4.57848193161285	2.46488273113618e-91	2.21124629810226e-87	UP
AC005833.1	14.9694541986957	5.15085444472145	1.96589261952942e-114	1.76360226897984e-110	UP
AC005884.2	11.3460802129091	1.8605135682644	2.24839468765325e-32	2.01703487429373e-28	UP
AC005921.2	12.6810403863245	3.03012995344631	1.87278591090846e-51	1.68007624067598e-47	UP
AC005944.1	11.4069860397141	1.91314190025991	2.37325884456742e-34	2.12905050946143e-30	UP
AC006001.3	10.6152563035391	1.23125421558422	8.83939269901587e-20	7.92981919028713e-16	UP
AC006011.1	-0.00680300265388174	2.82083986628766	1	1	NoDE
AC006064.4	-3.96037529884407	3.45204488965845	1.750951586581e-09	1.57077866832181e-05	Down
AC006128.1	-12.5414189450148	2.22673086695021	1.78393824673621e-68	1.60037100114706e-64	Down
AC006333.2	13.9400544924809	4.17777949325417	2.72967757874713e-82	2.44879375589405e-78	UP
AC006449.7	-11.0655264650618	0.0280466269548847	1.24110780409836e-34	1.11339781105664e-30	Down
AC006453.2	-2.47659619272464	4.85960202414666	1.71014211638808e-11	1.53416849261174e-07	Down
AC006509.1	0.512672137770964	2.78535607831184	0.178256288229524	1	NoDE
AC007319.1	-12.8219668890066	2.59020771330324	1.85343936237028e-68	1.66272045198238e-64	Down
AC007383.2	-12.0596685386878	1.57277157041699	4.79233247523841e-58	4.29920146353637e-54	Down
AC007388.1	-1.95028062879282	2.29019575442445	8.714762792149e-11	7.81801370083686e-07	NoDE
AC007405.1	6.22925326968175	-2.53653141995028	0.0307384243227262	1	NoDE
AC007405.3	10.4072056026466	1.05206102398076	4.54164156195486e-20	4.0743066452297e-16	UP
AC007493.1	-14.5585857278149	4.5694628734781	7.83670583005749e-82	7.03030880014458e-78	Down
AC008013.2	-9.80687639427606	-1.82717600304711	2.16245353070032e-15	1.93993706239125e-11	Down
AC008014.1	-10.3912652398727	-1.02184492626988	8.11496144488453e-23	7.27993191220591e-19	Down
AC008109.1	12.0715692685682	2.49142446259235	4.83225793119092e-40	4.33501859007137e-36	UP
AC008440.3	-10.4225021959681	-0.982046203333811	1.29995493873318e-23	1.16618957553754e-19	Down
AC008443.4	8.9871796805507	-0.177633102975163	6.59086976594683e-10	5.91266926703091e-06	UP
AC008555.5	11.583362064181	2.06590065630363	2.76342869525569e-35	2.47907188251388e-31	UP
AC008581.1	-9.78671180383611	-1.83074926083795	6.85458740156204e-15	6.1492503579413e-11	Down
AC008735.2	-11.4378433072481	0.637526465445663	3.84364493970927e-39	3.44813387541319e-35	Down
AC008736.1	9.74727838183891	0.482858350915207	7.9828558559963e-15	7.16141998841428e-11	UP
AC008738.7	-11.4014786240644	0.566864902019065	7.90862787304902e-40	7.09483006491228e-36	Down
AC008760.2	-12.5291484031344	2.19701481243918	6.13979130697753e-29	5.50800678148954e-25	Down
AC008764.4	-11.0346689464343	-0.0447896714936019	1.80545016280705e-23	1.6196693410542e-19	Down
AC008894.2	-1.37222198299609	3.12483187381545	1.42638467894934e-08	0.000127960969548545	NoDE
AC008982.1	12.2148498568751	2.61717777439499	1.20034404540801e-47	1.07682864313553e-43	UP
AC009065.6	-12.0906281726837	1.60174350283473	4.46201596639372e-36	4.00287452345181e-32	Down
AC009084.3	-2.06122308974489	1.89294572132561	1.70380307510678e-16	1.5284817386783e-12	Down
AC009086.2	-14.1234319489207	4.09638179058557	1.28617558446932e-59	1.15382811682743e-55	Down
AC009118.2	10.3644266242693	1.01528032445037	3.03546093028422e-19	2.72311200055797e-15	UP
AC009133.2	-13.0069636931211	2.81640739522456	8.28300016756013e-87	7.43067945031819e-83	Down
AC009139.2	10.0052811988075	0.705333745944482	1.60217886054971e-14	1.43731465579915e-10	UP
AC009299.1	-11.7425133102763	1.10048816617623	1.57677907369666e-48	1.41452850701327e-44	Down
AC009309.1	9.49156586325555	0.26119984777158	7.21060654172191e-13	6.46863512857872e-09	UP
AC009403.1	12.3132218839934	2.70382316288783	7.68979215522808e-47	6.89851254245511e-43	UP
AC009407.1	-11.4499555204094	0.618254580311268	8.01006216374111e-21	7.18582676709215e-17	Down
AC009414.2	-10.0304929875967	-1.51124773750163	9.04493384543626e-16	8.11421015274087e-12	Down
AC009630.2	12.1235821582548	2.53690840658193	7.33437479380409e-40	6.57966762752164e-36	UP
AC009948.1	10.9904618581793	1.55383793379263	1.59869032780556e-27	1.43418509307437e-23	UP
AC009955.4	-10.8350990625007	-0.341342683508768	2.20979793780899e-30	1.98240973000845e-26	Down
AC010132.3	13.2975676946016	3.58600740532957	1.78526647174122e-67	1.60156255179905e-63	UP
AC010507.1	-12.6853147671016	2.41877947266624	1.54718791460063e-60	1.38798227818822e-56	Down
AC010601.1	9.95064641906959	0.658569358142572	1.79271170407271e-16	1.60824166972363e-12	UP
AC010615.2	11.8829377506301	2.32635421028852	4.03926752979742e-37	3.62362690098127e-33	UP
AC010642.2	12.5304775129094	2.89614241264573	3.27750105710963e-54	2.94024619833305e-50	UP
AC010655.4	10.8500566457029	1.43302156596653	4.88958432690272e-25	4.38644609966443e-21	UP
AC010761.1	10.7741777988086	1.36770323258716	5.57519302380689e-25	5.00150566165716e-21	UP
AC010761.5	0.0240010447962856	0.21453938102043	0.999999999999999	1	NoDE
AC010970.1	-20.1880621058282	10.299428025877	5.39096288591621e-303	4.83623280495543e-299	Down
AC011247.2	-8.17317215643522	-3.39035901582557	5.01302726033897e-06	0.0449718675525009	NoDE
AC011444.1	10.5694234922213	1.19156682584768	7.11320339549513e-23	6.38125476609868e-19	UP
AC011445.2	8.7140861372712	-0.41494384763853	1.29508397957217e-07	0.0011618198380742	UP
AC011462.1	-12.8823663970142	2.6625742564784	9.52634729496816e-85	8.54608615831593e-81	Down
AC011558.1	-0.133517558415511	1.94318150464164	0.667487100165142	1	NoDE
AC011603.2	16.2543802743684	6.39774718050902	6.61049167082919e-144	5.93027207790087e-140	UP
AC011611.3	-12.3990590422911	2.03523591917684	3.85541611503671e-55	3.45869379679943e-51	Down
AC012065.3	-12.7867013751226	2.54674178083462	8.27968088949875e-64	7.42770172596933e-60	Down
AC012146.1	12.3213720362668	2.71114245051825	3.98166440766942e-40	3.57195114012023e-36	UP
AC012184.2	-13.1050938906531	2.94212266238902	9.2899839416581e-44	8.33404459406148e-40	Down
AC012254.2	0.945001409391033	3.10454287796353	9.13979449719519e-05	0.81993096434338	NoDE
AC012313.1	-11.1343871966678	0.134134625023212	5.35183863688459e-34	4.80113444114917e-30	Down
AC012512.1	10.38785414024	1.0351434967317	1.70508247664205e-18	1.52962948979559e-14	UP
AC012653.2	11.486885741031	1.98227765690898	1.55914832880654e-35	1.39871196577235e-31	UP
AC013489.3	10.4030224421156	1.048619302452	1.50682650381995e-18	1.35177405657687e-14	UP
AC015574.1	13.294003389209	3.5827584669726	1.08305020666582e-67	9.71604340399903e-64	UP
AC015674.1	-0.510787100072328	2.00406013684405	0.129539032187322	1	NoDE
AC015813.2	-14.9852695997512	5.02278618283702	2.35352022552477e-93	2.11134299431828e-89	Down
AC015982.1	-0.677172117108948	1.53808422987787	0.0191513982219858	1	NoDE
AC016526.2	11.2172381482545	1.74940508056309	8.33540102528361e-27	7.47768825978193e-23	UP
AC016629.2	13.2798860760175	3.56989169136319	2.45269418415471e-69	2.20031195260519e-65	UP
AC016710.1	9.48439148772846	0.255051467013145	3.38566491414062e-13	3.03727999447555e-09	UP
AC016723.1	14.5429339730554	4.74428776153454	2.91475808301161e-94	2.61482947626971e-90	UP
AC016888.1	-11.7566435210156	1.13385625467445	6.43905062478869e-42	5.77647231549794e-38	Down
AC016912.1	10.6457333439409	1.25724845018963	1.13116953546343e-22	1.01477219026424e-18	UP
AC018521.5	9.85269213216377	0.573951324418668	6.26487431269273e-16	5.62021874591665e-12	UP
AC018638.1	-9.94718008168448	-1.64159140211478	1.64170118351971e-17	1.47277013173553e-13	Down
AC018638.2	-11.3410601845521	0.477207674212842	1.00992359541852e-40	9.06002457449955e-37	Down
AC018638.4	-12.5666048636625	2.26550654426495	1.39384254978166e-60	1.25041615140913e-56	Down
AC018638.5	-12.1964084759323	1.75884815569327	4.7185652821468e-54	4.23302491461389e-50	Down
AC018692.3	6.46531086444987	-2.34727895733999	0.0108466316778401	1	NoDE
AC018761.2	8.34650241804365	-0.737677144753639	8.38306530331827e-07	0.00752044788360682	UP
AC018797.2	12.1803569714519	2.58690866291948	9.76596042549269e-42	8.7610430977095e-38	UP
AC020656.1	12.2957919744226	2.68847864076138	1.32374228387773e-49	1.18752920286672e-45	UP
AC020656.2	-14.7039116498562	4.72624788808942	1.16839206345424e-139	1.0481645201248e-135	Down
AC020763.4	-13.6817951846545	3.60640275798563	8.55188573117319e-95	7.67189668943547e-91	Down
AC020909.3	9.59789774178117	0.353485314633131	1.0925805347558e-13	9.80153997729427e-10	UP
AC020910.4	9.92024180104682	0.632322984169361	2.21684699778498e-16	1.98873344171291e-12	UP
AC020914.3	8.33859061881733	-0.744744441694528	6.5598411720531e-07	0.00588483351544883	UP
AC020978.5	0.00704043201883231	4.69658850137317	0.977862617960559	1	NoDE
AC021016.3	-11.1233923703905	0.127426542575569	1.83420522315467e-35	1.64546550569206e-31	Down
AC021074.2	-8.05172779650804	-3.47898349804605	1.31232362105013e-05	0.117728552044407	NoDE
AC021097.2	14.4861546073983	4.69049877587545	7.40633426203012e-98	6.64422246646722e-94	UP
AC022018.1	-8.7615083992456	-2.92017330070639	1.75242200218367e-08	0.000157209777815897	Down
AC022092.1	10.864646341475	1.44552506309201	1.13363227533872e-26	1.01698151420636e-22	UP
AC022149.1	-13.9667854489248	3.92075392471651	1.71674091506639e-37	1.54008827490606e-33	Down
AC022400.7	1.03015940104642	4.68696177586897	1.15063850147978e-06	0.0103223779967751	NoDE
AC022784.1	12.0307250873692	2.45568153215099	4.40083723792793e-37	3.94799108614515e-33	UP
AC022816.1	-11.2437311015462	0.321059090303229	2.8776835149732e-38	2.58156988128246e-34	Down
AC022966.1	-10.7420482442195	-0.52160116087303	1.12590419809857e-18	1.01004865611422e-14	Down
AC023158.2	10.2643205685921	0.929033350679011	3.33418177398785e-19	2.9910944694445e-15	UP
AC023509.1	-12.5560777369324	2.24697251435209	4.63464227856346e-73	4.15773758809928e-69	Down
AC024060.1	12.3007034525933	2.69280601659847	7.99641014482498e-50	7.17357954092249e-46	UP
AC024075.2	12.0689791845892	2.48903908029791	2.79080475451822e-40	2.5036309452783e-36	UP
AC024075.3	-0.491418029776526	1.0650483522519	0.162868830902741	1	NoDE
AC024560.3	-9.2878156611354	-2.40890502936465	1.02799111327415e-11	9.22210827718241e-08	Down
AC025165.2	10.1689686344028	0.846909354254631	3.5289112990901e-18	3.16578632641373e-14	UP
AC025171.1	10.3805909571208	1.02907956833202	1.46230901328893e-20	1.3118374158215e-16	UP
AC025254.1	11.1008392682592	1.64903566301018	9.77964639014987e-26	8.77332077660345e-22	UP
AC025257.1	-10.9893691797126	-0.0849438371639547	4.02168568287818e-31	3.60785422611001e-27	Down
AC025259.1	11.1646785071547	1.70409208229476	5.33428473835176e-26	4.78538683877537e-22	UP
AC025423.2	9.64772770723083	0.396225122632671	1.41352534467951e-12	1.26807358671199e-08	UP
AC025423.3	-10.6755068381901	-0.594809609581825	1.20116949509776e-27	1.0775691540522e-23	Down
AC025575.2	9.89842315860131	0.613474085967056	2.1753807199422e-16	1.95153404386015e-12	UP
AC025857.2	-10.7981275726224	-0.426497387208298	1.82682954052679e-21	1.63884878080658e-17	Down
AC026191.1	9.44929136185835	0.224589036019289	8.18188718600777e-13	7.33997099456757e-09	UP
AC026304.1	10.358869608069	1.01041558406068	1.1131905437452e-20	9.98643236793816e-17	UP
AC026401.3	-1.52628430838157	2.93077921041063	4.23806285213799e-09	3.80196618465299e-05	NoDE
AC026412.1	-8.49323278516654	-3.14355443443327	6.1843047444504e-07	0.00554793978624645	Down
AC026462.3	-12.0286526886035	1.52742412763671	1.74858252176698e-58	1.56865338027716e-54	Down
AC026464.4	-13.9528476643062	3.91277073332161	3.30460274543249e-91	2.96455912292748e-87	Down
AC026464.6	-11.8964228847222	1.33101391155168	1.86219791642638e-52	1.67057775082611e-48	Down
AC026979.2	9.99969251656956	0.701089229776456	8.04649230301386e-16	7.21850824503374e-12	UP
AC027117.2	-10.3751323177262	-1.05645612904919	2.66808998605078e-22	2.39354352648615e-18	Down
AC027277.1	-11.2630061475223	0.361815777474426	4.46962894534074e-33	4.00970412686518e-29	Down
AC027307.2	-11.5176888761908	0.746608308014586	1.12138811111465e-37	1.00599727448095e-33	Down
AC034102.4	-0.682106587754537	1.28233362481335	0.020699887798951	1	NoDE
AC034231.1	9.73095873944999	0.468703223593565	7.15493477770311e-15	6.41869198907746e-11	UP
AC037487.3	6.50180665219796	-2.31786454416116	0.0116425803104559	1	NoDE
AC040169.1	-10.4446618676346	-0.945981421421839	7.35127342024803e-24	6.59482738530451e-20	Down
AC040977.1	-10.1065852354398	-1.42338125972791	5.11396917397058e-19	4.58774174596901e-15	Down
AC055720.2	-8.59410901834981	-3.06606360350519	1.71768940648928e-07	0.00154093916656153	Down
AC060780.1	0.139599653166089	5.76464252000216	0.485150907401878	1	NoDE
AC060780.2	-9.12037093931275	-2.58806499430816	3.54232876473011e-10	3.17782313483938e-06	Down
AC067852.2	-13.908376712599	3.86209450759042	5.03467863176824e-114	4.51661020055929e-110	Down
AC068152.1	-11.1626735166462	0.182773816167347	9.25123195472655e-36	8.29928018658519e-32	Down
AC068547.1	12.429434398824	2.80653507460245	1.03989930425128e-49	9.32893665843823e-46	UP
AC068631.2	-1.15157580369795	1.86883871527131	0.0444403705521279	1	NoDE
AC068831.4	13.0782383012925	3.3869086958607	1.46516639561309e-62	1.31440077350451e-58	UP
AC068831.7	14.1406060441544	4.36504864631195	5.78356567137488e-70	5.18843676379041e-66	UP
AC069234.3	-10.3939735412727	-1.02090705657972	3.31373239415151e-23	2.97274933079332e-19	Down
AC069277.1	13.1171535074534	3.42213713640816	2.9624006431028e-66	2.65756961692752e-62	UP
AC073046.1	-9.87217633958616	-1.73452085018335	7.96516901836686e-17	7.14555312637691e-13	Down
AC073073.1	9.80764958058389	0.535020971045649	1.89947690252869e-15	1.70402072925848e-11	UP
AC073210.2	-8.59192589466497	-3.06631072171915	1.49128667995361e-07	0.00133783328058638	Down
AC073365.1	12.1231200489981	2.5365982177049	2.4202062023904e-44	2.17116698416443e-40	UP
AC073569.2	-11.4159017106164	0.588273963896443	7.17346489051426e-39	6.43531535328035e-35	Down
AC073857.1	12.1805490066885	2.58699813238725	1.32624246726102e-45	1.18977211737986e-41	UP
AC073861.1	9.33966668726059	0.129435465399972	1.42994844236697e-11	1.28280674764741e-07	UP
AC073869.1	-14.2603441338773	4.24934139340832	1.08652495253707e-123	9.74721534921003e-120	Down
AC073896.1	-12.2509003969524	1.85377197468197	2.35894393437476e-32	2.1162086035276e-28	Down
AC073896.2	9.73883059323373	0.475644783815907	2.70450171377022e-14	2.42620848742327e-10	UP
AC073957.3	-14.5682676232413	4.58196979089527	2.23551358798344e-119	2.00547923977994e-115	Down
AC074117.1	-14.4853463133091	4.49397057449828	4.28999564924879e-88	3.84855509694109e-84	Down
AC078778.1	10.4477063210935	1.08666612139088	2.13521092553176e-19	1.91549772129454e-15	UP
AC078845.1	11.2835144850462	1.80645878657522	1.58961342145742e-32	1.42604220038945e-28	UP
AC079062.1	13.4512980849913	3.72639439810637	3.64921253087049e-64	3.27370856144392e-60	UP
AC079466.1	18.8181058383664	8.93678111348774	4.22157963012811e-192	3.78717908618793e-188	UP
AC079684.1	11.1870978917649	1.72317688492301	7.77991460372853e-28	6.97936139100486e-24	UP
AC079742.1	-10.4466343134554	-0.976805461204274	2.61503193911856e-16	2.34594515258326e-12	Down
AC079801.1	15.8823821252723	6.03399509918195	2.43640131633132e-112	2.18569562088082e-108	UP
AC079949.1	8.16705691094258	-0.895129259854764	4.2163686580996e-06	0.0378250432318115	NoDE
AC080023.2	-8.57058345963782	-3.0675454749749	9.37982178099759e-07	0.00841463811973294	Down
AC083798.2	11.4308233661241	1.93359868719132	2.2788169449217e-28	2.04432668128926e-24	UP
AC083841.1	-12.9981001154567	2.8047652190284	6.3687531208581e-88	5.7134084247218e-84	Down
AC083862.2	-12.5354733021129	2.20888171725088	1.07855134365219e-35	9.67568410390376e-32	Down
AC084018.1	-11.264648158402	0.348691360047301	4.56818094867831e-38	4.09811512905931e-34	Down
AC084033.3	14.3380551007772	4.55063570176097	1.71544191095404e-87	1.53892293831687e-83	UP
AC084125.1	10.3669741377592	1.01746056596721	1.77219625337082e-19	1.58983725889896e-15	UP
AC087273.2	-16.1098021238902	6.18847400549525	3.90458683399394e-101	3.50280484877596e-97	Down
AC087393.2	9.72995991126585	0.467838676946464	8.8165734772995e-15	7.90934806648538e-11	UP
AC087482.1	-13.3901181423663	3.27306687268903	5.02981230189174e-94	4.51224461602708e-90	Down
AC087521.4	-10.8312891307514	-0.318781055966517	1.09028937645253e-19	9.7809859961556e-16	Down
AC087632.1	-1.60945836699527	3.23093706464988	7.0328464892175e-10	6.30916658547702e-06	NoDE
AC090236.1	-12.2874079267069	1.88620657298561	1.7634637724633e-60	1.58200335027683e-56	Down
AC090409.1	11.6092169153613	2.08829578219042	3.01557713176979e-37	2.70527424491068e-33	UP
AC090502.1	10.796778814457	1.38716260246686	4.5301902035788e-25	4.06403363163054e-21	UP
AC090515.4	-10.8925052420221	-0.250849363802378	1.73648092358679e-31	1.55779703654971e-27	Down
AC090517.2	10.1556530836273	0.835380357700929	2.44065417304842e-18	2.18951085864174e-14	UP
AC090617.3	9.87661310287275	0.594669497023173	7.91142571906639e-16	7.09734001257445e-12	UP
AC090825.1	-10.3163000920152	-1.13584586956306	4.42138876753888e-22	3.96642786335913e-18	Down
AC090984.1	12.3437205005548	2.73074597170347	1.51154493071724e-47	1.35600695734644e-43	UP
AC091133.2	11.0066673423316	1.56781331095869	4.34668982515941e-27	3.89941544215051e-23	UP
AC092171.5	-11.381897690743	0.541496516903749	8.01265221746375e-42	7.18815030428673e-38	Down
AC092299.1	-12.6060447902911	2.31011319289165	1.22228636806817e-66	1.09651310079395e-62	Down
AC092718.3	-11.8572923071048	1.27448448122667	3.31618874209016e-53	2.97495292052908e-49	Down
AC092718.4	11.773982883804	2.231468521124	5.89324408164515e-40	5.28682926564386e-36	UP
AC092745.1	10.3702073036528	1.02016129315417	1.12822669939552e-20	1.01213217202772e-16	UP
AC093110.1	-10.9081952728302	-0.223065214812647	1.22503147974082e-31	1.09897574047549e-27	Down
AC093162.2	-10.9132394216814	-0.220172867707426	2.03577365673309e-31	1.82629254745526e-27	Down
AC093323.1	13.4000887742504	3.67954737798394	4.93639645051855e-68	4.42844125576019e-64	UP
AC093484.3	-4.34286577626154	4.7678824787415	1.142429132377e-16	1.02487317465541e-12	Down
AC093503.2	9.3931641821357	0.17585405398168	4.97318203425911e-12	4.46144160293384e-08	UP
AC093515.1	10.0485668465707	0.743065770750602	8.27342201887637e-18	7.42208689313399e-14	UP
AC093668.3	-11.6576279471924	0.979612192986359	9.77369626013713e-45	8.76798291496902e-41	Down
AC093766.1	14.784350320516	4.97386763517608	1.34589059073074e-106	1.20739844894455e-102	UP
AC093909.6	-0.942565609811603	2.18369294942437	0.0101742421813735	1	NoDE
AC096637.2	10.836925004184	1.42167432381874	2.55961173935134e-26	2.29622769137209e-22	UP
AC097374.1	14.8183414902829	5.0063073863411	7.71045237386989e-109	6.91704682459868e-105	UP
AC097532.2	12.0608022685396	2.48192232674863	8.31019654499207e-45	7.45507732051239e-41	UP
AC097534.2	10.262140980056	0.927142144969024	1.42429728250014e-19	1.27773709213088e-15	UP
AC097658.1	-11.3362571289531	0.461569652152852	5.96725963833344e-38	5.35322862154893e-34	Down
AC099329.1	-12.8218644741647	2.58568120483639	5.55054724755719e-76	4.97939593578355e-72	Down
AC099336.2	8.02348860084065	-1.02016472630553	1.34019543230477e-05	0.120228932232061	NoDE
AC099344.1	-12.6718681736924	2.40316819731613	1.40973260881713e-53	1.26467112336985e-49	Down
AC099560.2	10.0313715530925	0.728635512439244	1.21296510851592e-14	1.08815099884963e-10	UP
