AC090099.1,FALSE
AC090181.2,FALSE
AC090204.1,TRUE
AC090415.2,TRUE
AC090517.2,TRUE
AC090543.2,FALSE
AC090607.2,FALSE
AC090617.1,FALSE
AC090617.3,FALSE
AC090772.4,TRUE
AC090825.1,TRUE
AC090984.1,FALSE
AC091057.1,FALSE
AC091057.4,FALSE
AC091057.7,FALSE
AC091132.4,FALSE
AC091153.1,FALSE
AC091153.3,FALSE
AC091390.3,FALSE
AC091390.4,TRUE
AC091729.3,TRUE
AC091965.1,FALSE
AC092119.2,TRUE
AC092167.1,FALSE
AC092279.1,TRUE
AC092587.1,FALSE
AC092597.1,TRUE
AC092683.1,FALSE
AC092718.4,TRUE
AC092723.3,TRUE
AC092747.4,TRUE
AC092821.3,FALSE
AC092868.1,TRUE
AC092910.3,FALSE
AC092919.2,TRUE
AC092953.2,FALSE
AC093063.1,TRUE
AC093157.1,TRUE
AC093249.6,FALSE
AC093323.1,FALSE
AC093388.1,FALSE
AC093484.3,FALSE
AC093484.4,FALSE
AC093510.1,TRUE
AC093512.2,TRUE
AC093525.4,FALSE
AC093591.1,FALSE
AC093635.1,FALSE
AC093730.1,TRUE
AC093752.1,TRUE
AC093788.1,FALSE
AC093827.4,FALSE
AC093909.6,FALSE
AC096577.1,FALSE
AC096888.1,FALSE
AC097103.2,TRUE
AC097374.1,TRUE
AC097468.3,TRUE
AC097534.1,FALSE
AC097534.2,TRUE
AC098483.1,TRUE
AC098484.3,TRUE
AC098487.1,TRUE
AC098820.1,TRUE
AC099518.5,FALSE
AC099524.1,TRUE
AC099850.1,TRUE
AC099850.2,FALSE
AC099850.3,TRUE
AC100786.1,FALSE
AC100810.1,TRUE
AC100814.1,TRUE
AC100861.1,TRUE
AC100861.2,TRUE
AC103691.1,FALSE
AC103706.1,FALSE
AC104024.1,TRUE
AC104078.1,TRUE
AC104116.1,FALSE
AC104170.1,FALSE
AC104232.1,TRUE
AC104339.1,FALSE
AC104389.5,FALSE
AC104653.1,TRUE
AC104653.2,FALSE
AC104699.1,TRUE
AC104986.2,TRUE
AC105036.3,FALSE
AC105052.3,TRUE
AC105052.4,FALSE
AC105105.1,TRUE
AC105285.1,TRUE
AC105339.2,FALSE
AC105446.1,TRUE
AC106037.1,FALSE
AC106791.1,TRUE
AC106795.1,TRUE
AC106864.1,FALSE
AC106872.5,TRUE
AC106897.1,FALSE
AC107032.1,FALSE
AC107032.2,TRUE
AC107074.1,TRUE
AC107884.1,TRUE
AC108022.1,FALSE
AC108134.2,FALSE
AC108161.1,FALSE
AC108471.2,TRUE
AC108673.3,FALSE
AC108704.2,FALSE
AC109326.1,TRUE
AC109347.2,FALSE
AC109446.3,FALSE
AC109460.2,FALSE
AC109587.1,FALSE
AC109826.1,TRUE
AC112184.1,FALSE
AC112484.3,FALSE
AC112487.1,FALSE
AC114490.2,TRUE
AC114495.2,TRUE
AC114546.3,FALSE
AC114728.1,FALSE
AC115223.1,TRUE
AC115618.2,FALSE
AC116407.2,TRUE
AC116563.1,FALSE
AC117378.1,FALSE
AC117503.4,FALSE
AC118549.1,TRUE
AC118553.1,FALSE
AC119428.2,TRUE
AC119674.1,TRUE
AC120053.1,FALSE
AC123768.3,TRUE
AC124248.1,FALSE
AC124283.1,TRUE
AC124944.3,FALSE
AC125257.1,TRUE
AC125494.1,FALSE
AC125611.3,FALSE
AC126120.1,FALSE
AC126177.7,TRUE
AC126283.1,FALSE
AC126474.2,FALSE
AC126755.2,TRUE
AC127024.5,TRUE
AC130304.1,FALSE
AC130324.3,FALSE
AC131392.1,FALSE
AC132008.2,TRUE
AC132192.2,TRUE
AC132807.2,FALSE
AC135050.6,TRUE
AC135068.8,TRUE
AC135178.3,FALSE
AC135178.5,FALSE
AC135457.1,FALSE
AC135507.1,TRUE
AC136475.1,FALSE
AC136475.5,FALSE
AC136475.9,FALSE
AC136604.3,TRUE
AC136624.2,FALSE
AC137630.3,FALSE
AC137767.1,TRUE
AC138089.1,TRUE
AC138123.1,TRUE
AC138150.1,FALSE
AC138207.2,FALSE
AC138207.7,FALSE
AC138207.8,TRUE
AC138393.1,TRUE
AC138409.2,FALSE
AC138811.2,TRUE
AC138866.1,FALSE
AC139887.2,TRUE
AC144652.1,TRUE
AC145207.2,FALSE
AC145207.4,FALSE
AC145207.5,TRUE
AC146507.2,FALSE
AC146944.4,TRUE
AC147651.3,TRUE
AC156455.1,TRUE
AC211476.2,TRUE
AC211476.3,TRUE
AC211476.5,FALSE
AC233968.1,FALSE
AC234781.5,FALSE
AC242376.2,TRUE
AC242988.2,FALSE
AC243585.2,FALSE
AC243960.1,TRUE
AC243960.3,FALSE
AC244205.1,FALSE
AC244502.1,TRUE
AC244669.1,TRUE
AC245014.3,FALSE
AC245060.4,TRUE
AC245187.2,FALSE
AC245297.2,FALSE
AC245297.3,TRUE
AC246787.2,FALSE
AC246817.2,TRUE
ACAA1,TRUE
ACAA2,TRUE
ACACA,TRUE
ACAD10,TRUE
ACAD11,TRUE
ACAD8,TRUE
ACAD9,TRUE
ACADM,TRUE
ACADSB,TRUE
ACADVL,TRUE
ACAP1,TRUE
ACAP2,TRUE
ACAT1,TRUE
ACAT2,TRUE
ACBD3,TRUE
ACBD5,TRUE
ACBD6,TRUE
ACCS,TRUE
ACD,TRUE
ACER3,TRUE
ACIN1,TRUE
ACKR3,TRUE
ACLY,TRUE
ACO2,TRUE
ACOT1,TRUE
ACOT13,TRUE
ACOT2,TRUE
ACOT7,TRUE
ACOT8,TRUE
ACOT9,TRUE
