logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 GM12878_Rep1_GM12878_batch1 GM12878_Rep2_GM12878_batch1
7.53055545943459 4.05441577662803 9.17535768868895e-12 ENSG00000214063.10 1.15398473650641e-07 0 0 17 34
2.97957642321888 5.82190632812723 9.32822311741655e-12 ENSG00000109062.11 1.17321062147748e-07 6 12 72 104
3.16192415689325 5.53117239377322 9.7816961587074e-12 ENSG00000186810.7 1.23024392588063e-07 6 7 55 90
4.74970996717784 4.54726748965178 1.01305121660062e-11 ENSG00000275464.4 1.2741145151186e-07 0 2 28 45
3.35384372755761 5.35517985889717 1.01628049384813e-11 ENSG00000183751.14 1.2781759771128e-07 3 7 47 82
-2.53586074543154 6.72245618489839 1.06369775348468e-11 ENSG00000066379.14 1.33781266455768e-07 142 132 25 32
2.61507210447313 6.6444924622187 1.09362204535716e-11 ENSG00000175756.13 1.3754484464457e-07 16 25 142 163
3.63806942564432 5.13093755263121 1.11252100659089e-11 ENSG00000111667.13 1.39921766998936e-07 2 5 43 67
-7.537914771898 3.91475414279767 1.13515973629414e-11 ENSG00000168000.14 1.42769040033715e-07 10 31 0 0
-7.54012496000384 3.91648625738863 1.1388852633975e-11 ENSG00000272273.1 1.43237599577504e-07 9 32 0 0
-7.53872104036293 3.91804785589328 1.14224216753168e-11 ENSG00000271605.5 1.43659797410459e-07 26 16 0 0
-7.5430492468695 3.92146818037318 1.14958851016213e-11 ENSG00000115239.21 1.44583746923091e-07 24 18 0 0
-7.5430492468695 3.92146818037318 1.14958851016213e-11 ENSG00000198502.5 1.44583746923091e-07 24 18 0 0
-7.5452178391914 3.92317944863171 1.15326086713854e-11 ENSG00000231671.1 1.45045619260014e-07 23 19 0 0
-7.54738940257235 3.92489145227191 1.15693267277659e-11 ENSG00000244625.5 1.45507422255111e-07 22 20 0 0
-7.54956392082447 3.92660418981156 1.16060392066592e-11 ENSG00000163807.5 1.45969155102153e-07 21 21 0 0
-7.55392175739011 3.93003186062344 1.16794471725883e-11 ENSG00000171135.14 1.46892407089643e-07 19 23 0 0
-7.55610504352597 3.93174679089439 1.17161425285015e-11 ENSG00000243071.1 1.47353924580964e-07 18 24 0 0
2.92659750028192 5.84804287029905 1.21434769454277e-11 ENSG00000187051.8 1.52728509542645e-07 6 13 90 84
2.57594897783399 6.78079595008694 1.22130184990507e-11 ENSG00000030582.17 1.53603133662561e-07 16 30 131 212
-2.51936545532887 6.64906832047423 1.26671951394301e-11 ENSG00000161929.14 1.59315313268612e-07 175 90 22 33
3.76325823501455 5.0380790012099 1.29150771586267e-11 ENSG00000073060.15 1.62432925424048e-07 2 4 41 62
3.75865039532006 5.04077505506244 1.297862951843e-11 ENSG00000184281.14 1.63232223453294e-07 1 5 37 67
-2.44313051224816 7.19432364630171 1.29985585905769e-11 ENSG00000125971.16 1.63482871393686e-07 206 173 32 53
-2.49128394586434 9.79420845857365 1.31967889303905e-11 ENSG00000117632.22 1.65976014377522e-07 1327 1004 213 285
7.47829434308692 4.00870069950729 1.33405858805528e-11 ENSG00000276168.1 1.67784548619712e-07 0 0 24 24
5.45062603327926 4.38698486265877 1.35184799188805e-11 ENSG00000140854.12 1.7002192193976e-07 0 1 26 39
7.49337609095532 4.02196675066838 1.36161897905437e-11 ENSG00000168040.4 1.71250818995668e-07 0 0 21 28
7.49759757107405 4.02535514667038 1.37027273522471e-11 ENSG00000103426.12 1.72339201909211e-07 0 0 22 27
2.92694303771303 5.75962468823827 1.37394582382063e-11 ENSG00000198380.12 1.72801166261921e-07 10 8 75 91
7.50803194931229 4.03498107863585 1.40307308253928e-11 ENSG00000167634.12 1.76464501590965e-07 0 0 18 32
3.13238980586671 5.50891668078821 1.42745505401437e-11 ENSG00000132002.7 1.79531022143388e-07 5 8 59 82
3.13586908783918 5.51482216399828 1.43469604962164e-11 ENSG00000103966.10 1.80441722160914e-07 5 8 50 94
-2.41235102108092 8.53788298505379 1.43922019233875e-11 ENSG00000115128.6 1.81010723590445e-07 444 506 111 101
3.32883990780799 5.31499099924634 1.52224453350623e-11 ENSG00000100300.17 1.91452694979078e-07 6 4 59 63
2.83521410205363 6.0303117272675 1.60337683595373e-11 ENSG00000143851.15 2.016567046579e-07 9 14 82 121
-2.38859601255998 8.1737191920354 1.61688451299623e-11 ENSG00000275302.1 2.03355565199536e-07 454 298 75 96
-2.57519936743312 11.7232275972446 1.64841335266258e-11 ENSG00000198918.7 2.07320947364373e-07 3825 4934 991 727
2.47783081234791 9.68365257654283 1.70918883648161e-11 ENSG00000171314.8 2.14964679964292e-07 135 238 1184 1364
-7.50127939287442 3.88339200646645 1.73387438651721e-11 ENSG00000137133.10 2.1806938159227e-07 10 30 0 0
-7.50513431668542 3.88886268654727 1.75249490179066e-11 ENSG00000235419.5 2.20411283798211e-07 25 16 0 0
4.29010812960231 4.62406345204229 1.75577276718169e-11 ENSG00000128973.12 2.20823540928442e-07 1 2 38 37
-7.50729734497447 3.89058346589083 1.75834341995713e-11 ENSG00000272666.1 2.21146851928008e-07 24 17 0 0
-7.51163318656888 3.8940273212839 1.77003609719276e-11 ENSG00000052841.14 2.22617439943934e-07 22 19 0 0
-7.51163318656888 3.8940273212839 1.77003609719276e-11 ENSG00000188452.13 2.22617439943934e-07 22 19 0 0
-7.51598195569998 3.89747422925972 1.78172292586144e-11 ENSG00000233024.7 2.24087292385593e-07 20 21 0 0
3.17033063436344 5.43475470302612 1.78361132375962e-11 ENSG00000140983.13 2.24324796189248e-07 4 8 63 69
-7.51816114364028 3.89919882430311 1.78756413268208e-11 ENSG00000144567.10 2.24821940967425e-07 19 22 0 0
-7.52366830591272 3.90610009915035 1.8108983069406e-11 ENSG00000256664.1 2.27756680063919e-07 33 9 0 0
3.24767081331823 5.37538301813955 1.84526516397881e-11 ENSG00000167112.9 2.32078999673614e-07 6 5 57 71
-7.53656145876491 3.91633880259959 1.84539793545624e-11 ENSG00000169398.19 2.32095698342331e-07 27 15 0 0
-2.42212837233095 9.07019916237512 1.85242401662317e-11 ENSG00000147684.8 2.32979368570697e-07 686 697 142 169
-7.5479280347053 3.92801200165469 1.88455867486174e-11 ENSG00000258757.1 2.37020944537361e-07 38 5 0 0
5.41309423433718 4.35400056448769 1.89132791989013e-11 ENSG00000235552.4 2.37872312484581e-07 0 1 27 36
-2.3940022960552 7.70863275911944 1.93455700354961e-11 ENSG00000203760.8 2.43309234336434e-07 236 295 59 63
-3.75023764618907 4.6872735413383 1.93470790698317e-11 ENSG00000174953.13 2.43328213461274e-07 38 32 4 2
2.60388382931604 6.49274352111322 2.11574746671866e-11 ENSG00000163444.11 2.66097558889206e-07 15 22 106 174
7.46407095739889 3.9982912590982 2.11647713525914e-11 ENSG00000265118.5 2.66189329301542e-07 0 0 14 35
7.48076513813067 4.01181070497276 2.16033627937091e-11 ENSG00000103253.18 2.7170549385648e-07 0 0 18 31
7.48076513813067 4.01181070497276 2.16033627937091e-11 ENSG00000163435.15 2.7170549385648e-07 0 0 18 31
2.41712273562971 7.5231685113636 2.19218205243083e-11 ENSG00000197043.13 2.75710736734225e-07 44 43 227 343
-2.35901685502442 7.73969441307011 2.28076983273137e-11 ENSG00000197111.15 2.86852421862624e-07 255 288 49 82
-2.49412350783799 6.59554821098448 2.29380959482706e-11 ENSG00000113851.14 2.88492432741399e-07 153 100 16 39
-2.47258325520367 9.96379177518805 2.34455002820199e-11 ENSG00000241837.6 2.94874057046965e-07 1329 1263 259 301
-2.39938293613381 7.31621383110522 2.36018850223873e-11 ENSG00000008394.12 2.96840907926565e-07 221 189 43 50
3.3899690752398 5.23999020510638 2.36364157717285e-11 ENSG00000177370.4 2.9727520116103e-07 4 5 46 72
2.75913044318996 6.15043726105549 2.41540650998937e-11 ENSG00000149923.13 3.03785676761363e-07 6 20 85 136
-7.46592980894731 3.85313391155644 2.66287663023921e-11 ENSG00000254584.1 3.34909993785186e-07 9 30 0 0
2.81601818866785 5.96973855479051 2.66513476796313e-11 ENSG00000128228.4 3.35193999766723e-07 4 18 84 108
-7.47502978950519 3.86253816879639 2.71382924983193e-11 ENSG00000122257.19 3.41318304751362e-07 22 18 0 0
-2.38815343738838 7.17980791382673 2.72362582625359e-11 ENSG00000137959.15 3.42550420167914e-07 269 113 28 60
4.69361081059597 4.50084298623024 2.72933850191242e-11 ENSG00000128271.21 3.43268903385525e-07 0 2 23 48
3.0957304503039 5.57652089210274 2.73157232080919e-11 ENSG00000100075.9 3.43549850788172e-07 5 9 69 77
-7.47937016955629 3.86600594375991 2.7325596199759e-11 ENSG00000168724.16 3.43674023404369e-07 20 20 0 0
-2.39745165215875 9.1177860604287 2.77095011553185e-11 ENSG00000163683.11 3.4850239603044e-07 901 554 135 196
-7.49028215845297 3.87468918721185 2.77932412792438e-11 ENSG00000259661.1 3.4955559556905e-07 15 25 0 0
-2.51829449452228 11.2124144365114 2.81578555184632e-11 ENSG00000092841.18 3.54141348855712e-07 2567 3529 638 642
-7.49651524065177 3.88198725838213 2.8184796744276e-11 ENSG00000237298.9 3.54480188652759e-07 29 12 0 0
3.99500478403868 4.72566775493266 2.83516518999096e-11 ENSG00000267645.5 3.56578725945163e-07 2 2 27 56
-7.50297457402515 3.88714267469548 2.84605820470512e-11 ENSG00000121749.15 3.57948740405763e-07 26 15 0 0
-7.50297457402515 3.88714267469548 2.84605820470512e-11 ENSG00000137478.14 3.57948740405763e-07 26 15 0 0
-2.36589366161503 7.33823592933841 2.9016909308311e-11 ENSG00000230989.6 3.64945668370627e-07 200 212 35 64
3.28247988386628 5.29207310378862 2.91405022200078e-11 ENSG00000065057.7 3.66500096421038e-07 3 7 51 70
-2.58487799246914 6.27955027928978 3.00934698971614e-11 ENSG00000073849.14 3.78485570896599e-07 142 64 20 20
2.5984737697101 6.44801747263021 3.01645149545551e-11 ENSG00000090520.11 3.79379104583439e-07 15 21 109 160
-3.28971204129776 4.94321715296307 3.1672663069318e-11 ENSG00000280071.3 3.98347083422812e-07 39 43 4 6
7.42088914719275 3.96052575312036 3.2315211844649e-11 ENSG00000099992.15 4.0642841937015e-07 0 0 24 22
-2.5484930185209 12.1033431527199 3.27325068785628e-11 ENSG00000220842.6 4.11676739011685e-07 4746 6589 1244 1054
7.43713054870811 3.9745129043958 3.30352142613798e-11 ENSG00000122971.8 4.15483889765374e-07 0 0 21 26
7.43713054870811 3.9745129043958 3.30352142613798e-11 ENSG00000135637.13 4.15483889765374e-07 0 0 21 26
3.69851334435717 4.98002127352171 3.39653278732671e-11 ENSG00000128185.9 4.2718192866208e-07 2 4 45 52
2.75243169374397 5.95639873781113 3.57958672846295e-11 ENSG00000090339.8 4.50204622838785e-07 10 13 81 109
2.8169036502179 5.95912039947745 3.5830081925618e-11 ENSG00000164054.15 4.50634940378497e-07 8 14 65 131
4.65184038758568 4.46290856580793 3.65251402805887e-11 ENSG00000141994.15 4.59376689308964e-07 0 2 27 41
-2.44562186653594 9.98507265053237 3.76445438608858e-11 ENSG00000101608.12 4.7345542813836e-07 1469 1173 273 302
-2.36398352060633 7.30793628357257 3.88431617315417e-11 ENSG00000167986.13 4.885304450976e-07 245 165 34 63
2.89650042181747 5.83000968513867 4.0130915322545e-11 ENSG00000114867.20 5.04726522011649e-07 5 14 75 100
-4.14826083835977 4.5176854023621 4.01407570604561e-11 ENSG00000182919.14 5.04850301549357e-07 37 26 3 1
-2.42804742359832 6.707346185946 4.04776747905632e-11 ENSG00000175581.13 5.09087715840913e-07 143 126 18 44
2.59926601511261 6.31902641517502 4.12527071579821e-11 ENSG00000143333.6 5.18835297925941e-07 16 17 110 132
2.62433633745782 6.3207304370429 4.13219733960185e-11 ENSG00000089693.10 5.19706459401725e-07 10 22 76 177
3.58367946046572 4.8815396177853 4.13785441850567e-11 ENSG00000225663.7 5.20417950215458e-07 2 4 44 45
-3.60694446996962 4.53488136944601 4.15026892931791e-11 ENSG00000113360.16 5.21979323240313e-07 30 32 1 5
2.74890801937638 5.95512466592783 4.15896339223152e-11 ENSG00000055070.16 5.23072825840958e-07 10 13 73 119
-7.43754091884861 3.83039823579836 4.16834340768114e-11 ENSG00000198836.9 5.24252550384058e-07 22 17 0 0
2.72904124839798 6.05619687711007 4.21748228059032e-11 ENSG00000170779.10 5.30432746429845e-07 10 15 76 131
-7.45056430534724 3.84087450556277 4.25899525485522e-11 ENSG00000159147.17 5.35653833203142e-07 16 23 0 0
-7.45274822035849 3.84262341384218 4.27407582078626e-11 ENSG00000189376.11 5.37550515980288e-07 15 24 0 0
-7.45712729435566 3.84612367170618 4.30421312847364e-11 ENSG00000268083.5 5.4134088516813e-07 13 26 0 0
-2.41545023567701 6.87396145452361 4.35526341015467e-11 ENSG00000111196.9 5.47761479095153e-07 160 141 34 33
-7.46424127081723 3.85388263805509 4.37080663720928e-11 ENSG00000135473.14 5.49716350761812e-07 27 13 0 0
3.42983951619125 5.12121721197285 4.48127298887300e-11 ENSG00000116237.15 5.63609703810558e-07 3 5 47 60
-2.3369181598263 7.65961204213842 4.49539254126486e-11 ENSG00000143575.14 5.65385519914881e-07 306 215 58 64
-2.5807348698976 6.09804225032788 4.59820852761591e-11 ENSG00000129518.8 5.78316686518253e-07 96 82 14 22
2.51217535505195 6.67015097639004 4.92708899254398e-11 ENSG00000158050.4 6.19679982592256e-07 13 31 138 171
2.4146115822674 7.07237953622587 5.02260640123191e-11 ENSG00000091317.7 6.31693207082938e-07 29 34 173 238
3.95750884907815 4.68781017965285 5.07368256115508e-11 ENSG00000142002.17 6.38117055716474e-07 2 2 39 39
2.49320477828994 6.73458639187067 5.08681480644141e-11 ENSG00000184990.12 6.39768698206136e-07 18 29 157 162
7.39930994688383 3.94363644122115 5.12112889556222e-11 ENSG00000182487.12 6.4408438119486e-07 0 0 12 35
7.41182557246798 3.95391274366146 5.20479394029002e-11 ENSG00000170684.8 6.54606933870276e-07 0 0 15 32
-2.32692528661555 8.62055811814901 5.58497430946566e-11 ENSG00000204257.14 7.02422218901497e-07 607 411 94 152
5.34654322694091 4.29458431684209 5.62760123818302e-11 ENSG00000143797.11 7.07783407726278e-07 0 1 32 27
3.4145195723405 5.10844894845115 5.62813003138353e-11 ENSG00000123395.14 7.07849914047107e-07 3 5 46 60
3.41406739446363 5.11073970268299 5.64941302211204e-11 ENSG00000168067.11 7.10526675791032e-07 2 6 51 54
2.3719960215454 7.28713307604181 5.66029145334316e-11 ENSG00000131462.7 7.1189485608697e-07 42 34 197 281
3.53412961709457 5.03903742736472 5.71300040261909e-11 ENSG00000107551.20 7.18524060637403e-07 3 4 36 67
2.35024358095905 7.60933038906739 5.71794393142027e-11 ENSG00000145907.14 7.19145808254727e-07 47 49 257 338
-2.42707352568548 10.1112039784252 5.81091041896447e-11 ENSG00000277791.4 7.30838203393161e-07 1498 1364 310 321
2.73037704044361 6.00219094015855 6.13848186773857e-11 ENSG00000137161.16 7.7203686450548e-07 9 15 80 117
-2.58922199496938 5.90478432255443 6.43388069684436e-11 ENSG00000159063.12 8.09189175242115e-07 95 62 7 25
-7.40127584117112 3.79933469661918 6.43549508950617e-11 ENSG00000272779.1 8.09392217407191e-07 21 17 0 0
-7.40342968490286 3.80109012733233 6.46012873379535e-11 ENSG00000158481.12 8.12490390849442e-07 20 18 0 0
-7.40342968490286 3.80109012733233 6.46012873379535e-11 ENSG00000174718.11 8.12490390849442e-07 20 18 0 0
-7.40558781749556 3.80284641141271 6.48474387461457e-11 ENSG00000134954.14 8.15586237110275e-07 19 19 0 0
-7.41208768524053 3.80812037002226 6.55847950529446e-11 ENSG00000175482.8 8.24859967380884e-07 16 22 0 0
-2.41524623415565 10.0627839956171 6.72191568745011e-11 ENSG00000126267.9 8.454153360106e-07 1363 1388 303 311
-7.42893660633144 3.82343052149083 6.77102780004814e-11 ENSG00000198554.11 8.51592166412055e-07 26 13 0 0
-7.43108173538369 3.82517120887895 6.79505507553578e-11 ENSG00000280064.1 8.54614076850134e-07 25 14 0 0
-7.43323084596935 3.82691272464562 6.81906602737231e-11 ENSG00000067601.7 8.57633934262615e-07 24 15 0 0
2.94457777436119 5.62961259963303 6.87081479258876e-11 ENSG00000005059.15 8.64142376463888e-07 6 10 64 88
-2.35489183625306 6.98932015331123 6.97879468614328e-11 ENSG00000171453.18 8.7772300767624e-07 190 137 27 51
3.71540082535058 4.76400390786454 7.05113578546142e-11 ENSG00000104805.15 8.86821347737483e-07 2 3 35 48
7.34788412077223 3.89993701777446 7.80236597961449e-11 ENSG00000282278.1 9.81303569256114e-07 0 0 21 23
2.61257698818354 6.25732715052786 7.83191346810018e-11 ENSG00000108798.8 9.8501975688296e-07 12 19 84 154
-2.29609221110405 7.82623202978507 7.90558739904917e-11 ENSG00000120306.10 9.94285727178413e-07 345 238 61 81
2.53532690661837 6.47686837275193 7.98660933051516e-11 ENSG00000100060.17 1.00447585549889e-06 14 24 107 167
7.36980594592178 3.91829274428622 8.04273975977393e-11 ENSG00000071282.11 1.01153537958677e-06 0 0 19 26
-2.46190718528039 11.4535031933668 8.23396840524536e-11 ENSG00000122406.13 1.03558620632771e-06 3583 3668 771 796
5.33182296808497 4.28557570483026 8.2954593560592e-11 ENSG00000141905.18 1.04331992321157e-06 0 1 23 37
2.41884540968345 6.6973049534468 8.36880037777916e-11 ENSG00000254870.5 1.05254402351329e-06 32 17 136 178
2.40989652994126 6.93475938041868 8.61623834951933e-11 ENSG00000099624.7 1.08366429721905e-06 12 44 195 164
-2.45253300022758 6.455967874153 8.72151878880131e-11 ENSG00000155329.11 1.09690541806754e-06 114 111 20 30
-3.96661630433907 4.35089796244742 9.33076583523243e-11 ENSG00000170027.6 1.17353041909718e-06 30 25 2 2
-3.13175813403093 5.17626390739953 9.65900096308075e-11 ENSG00000285417.1 1.21481255112667e-06 47 49 7 6
-2.94325082784786 5.18877859613762 9.84916351681495e-11 ENSG00000086758.15 1.23872929550982e-06 61 36 5 10
-7.36615828593857 3.76935302062158 9.98733028937475e-11 ENSG00000184047.17 1.25610653049466e-06 19 18 0 0
-7.36615828593857 3.76935302062158 9.98733028937475e-11 ENSG00000224184.5 1.25610653049466e-06 19 18 0 0
-7.36830596554315 3.77112092066834 1.00278009812231e-10 ENSG00000243004.5 1.26119652940843e-06 18 19 0 0
-7.37045837909251 3.77288970427684 1.00682296525878e-10 ENSG00000101639.18 1.26628124340596e-06 17 20 0 0
-7.37045837909251 3.77288970427684 1.00682296525878e-10 ENSG00000155287.10 1.26628124340596e-06 17 20 0 0
-7.37261549514274 3.7746593700916 1.01086166999584e-10 ENSG00000147251.15 1.27136072235377e-06 16 21 0 0
-2.37330143410418 6.68653744215236 1.01225064042073e-10 ENSG00000168701.18 1.27310763045715e-06 113 147 19 44
-2.41480908006003 10.4790652443949 1.01348042739639e-10 ENSG00000167283.7 1.27465433353644e-06 1648 1997 416 399
-7.37477728257259 3.7764299167484 1.01489625086652e-10 ENSG00000136371.10 1.27643501471482e-06 15 22 0 0
-2.27637751299557 7.94088517999241 1.0154345102958e-10 ENSG00000159140.19 1.27711198359903e-06 246 366 63 94
-3.78379476042207 4.45801356275757 1.02080901853087e-10 ENSG00000176485.11 1.28387150260627e-06 28 31 1 4
-7.37911474864379 3.77997364708745 1.02295318976296e-10 ENSG00000165060.12 1.28656822676488e-06 13 24 0 0
-7.38129036657564 3.7817468279974 1.02697561957065e-10 ENSG00000279945.1 1.291627236734e-06 12 25 0 0
3.19982989679806 5.21926777428489 1.0316207267979e-10 ENSG00000204394.12 1.29746938809371e-06 4 6 44 71
-7.38844435243478 3.78882010922873 1.04296235792753e-10 ENSG00000238121.5 1.31173375756545e-06 27 11 0 0
-7.39270389098039 3.79232153473098 1.0508418919265e-10 ENSG00000145016.15 1.32164384747596e-06 25 13 0 0
-7.39270389098039 3.79232153473098 1.0508418919265e-10 ENSG00000185973.10 1.32164384747596e-06 25 13 0 0
-7.39270389098039 3.79232153473098 1.0508418919265e-10 ENSG00000204650.14 1.32164384747596e-06 25 13 0 0
-7.39484031064098 3.7940735383491 1.05477619270673e-10 ENSG00000187736.12 1.32659201756725e-06 24 14 0 0
-2.78393375163205 5.52783531316296 1.05512420457896e-10 ENSG00000162600.11 1.32702971209895e-06 76 46 9 12
-7.39698112706702 3.7958264007694 1.05870688550883e-10 ENSG00000283202.1 1.33153564990446e-06 23 15 0 0
-2.27778158414814 8.13136485466427 1.10007046066441e-10 ENSG00000137210.13 1.38355861837763e-06 353 356 75 103
2.67065595376861 6.01048481608748 1.12542250985874e-10 ENSG00000101294.17 1.41544389064934e-06 9 16 77 121
-2.5000399402442 6.24390272752349 1.13663776341817e-10 ENSG00000273611.4 1.42954931505103e-06 103 92 21 20
2.35852014866116 7.17252142281539 1.1564294027211e-10 ENSG00000124762.13 1.45444125980232e-06 24 45 171 272
7.29334493036223 3.85489741082368 1.18815256326448e-10 ENSG00000172380.5 1.49433947881773e-06 0 0 23 19
-2.41907057262296 11.0126903710093 1.20945220335638e-10 ENSG00000172809.12 1.52112803616132e-06 1903 3301 605 570
3.40712326171587 4.9293855159577 1.22756984053446e-10 ENSG00000162063.12 1.5439145884402e-06 3 4 38 55
7.31670076564306 3.87410162683975 1.22906721397945e-10 ENSG00000102174.8 1.54579783502196e-06 0 0 21 22
-2.32610006837907 6.96128214005863 1.24258514100354e-10 ENSG00000214046.8 1.56279933184016e-06 175 143 30 47
-2.56393118905065 15.4166058561372 1.26487310208452e-10 ENSG00000211677.2 1.5908309004917e-06 63237 52134 11871 10911
7.34870705437373 3.90087936330368 1.28523639057278e-10 ENSG00000167657.13 1.61644180842339e-06 0 0 14 31
-2.60452304001566 5.97685560245031 1.28524354285447e-10 ENSG00000143353.11 1.61645080384807e-06 84 79 16 16
-3.9571265589545 4.33537353790908 1.33105985191757e-10 ENSG00000198589.11 1.67407397575673e-06 38 17 1 3
-2.54301661218713 6.05018978848499 1.35438617259116e-10 ENSG00000120860.10 1.70341148926791e-06 100 72 17 18
-3.14430767528206 4.93475830833312 1.36862883186097e-10 ENSG00000204954.9 1.72132448183154e-06 41 40 3 8
2.63643322703939 6.09858545736608 1.39195871649525e-10 ENSG00000162191.13 1.75066647773608e-06 7 20 76 136
2.90280869984796 5.59499099313166 1.39229555948544e-10 ENSG00000167645.16 1.75109012516484e-06 6 10 61 87
-2.41905174278502 6.47943785848199 1.3945530150461e-10 ENSG00000164182.10 1.75392932702348e-06 116 112 20 32
-3.61097973200707 4.54934680697122 1.49465533909946e-10 ENSG00000223745.7 1.87982801998539e-06 36 27 2 4
-2.25486069957293 7.9646148424824 1.5165657295998e-10 ENSG00000132965.9 1.90738471811767e-06 364 273 63 99
-2.78283982521764 5.50998742145087 1.52098332758396e-10 ENSG00000131732.11 1.91294073110235e-06 69 51 7 14
-3.49628763477036 4.66189223105044 1.53003083894625e-10 ENSG00000235453.10 1.9243197861427e-06 27 40 4 3
-7.32782662423625 3.73690012116801 1.544522753733e-10 ENSG00000107758.15 1.94254626736999e-06 18 18 0 0
-7.32782662423625 3.73690012116801 1.544522753733e-10 ENSG00000188938.16 1.94254626736999e-06 18 18 0 0
-7.33638812995756 3.74402427662124 1.57138268178672e-10 ENSG00000051180.16 1.97632799888316e-06 14 22 0 0
-7.33638812995756 3.74402427662124 1.57138268178672e-10 ENSG00000243989.8 1.97632799888316e-06 14 22 0 0
-7.34070021838127 3.74759183280922 1.58476797357638e-10 ENSG00000002586.19_PAR_Y 1.99316268036702e-06 12 24 0 0
-7.34070021838127 3.74759183280922 1.58476797357638e-10 ENSG00000173209.23 1.99316268036702e-06 12 24 0 0
-7.34285559630006 3.74996481412064 1.59364318696188e-10 ENSG00000280987.4 2.00432503624196e-06 30 7 0 0
-7.34503279010688 3.75116302694329 1.59811622713402e-10 ENSG00000272888.6 2.00995077886645e-06 10 26 0 0
-2.27547178017472 8.73842469873644 1.6132074427012e-10 ENSG00000146386.7 2.0289310006853e-06 529 550 131 135
-7.35125979266371 3.75700257205055 1.61983646906196e-10 ENSG00000248049.6 2.03726832713922e-06 26 11 0 0
-2.42549708560737 11.5967842420735 1.62092046084136e-10 ENSG00000131469.14 2.03863166360018e-06 3694 4244 939 801
-7.35337342508027 3.75876424994536 1.62636361953826e-10 ENSG00000119616.11 2.04547752429327e-06 25 12 0 0
-7.35337342508027 3.75876424994536 1.62636361953826e-10 ENSG00000197632.8 2.04547752429327e-06 25 12 0 0
-2.79250662596069 5.55660362582735 1.62663817986192e-10 ENSG00000256060.2 2.04582283881234e-06 64 59 12 9
3.64717398123914 4.70227655943296 1.63145860857562e-10 ENSG00000281181.1 2.05188549200555e-06 2 3 43 34
-2.37608424917871 6.52786139607457 1.6372530848729e-10 ENSG00000137965.10 2.05917320484464e-06 122 113 22 33
-7.35761554766859 3.76229028285548 1.63939314400339e-10 ENSG00000126790.11 2.06186475721306e-06 23 14 0 0
-7.35761554766859 3.76229028285548 1.63939314400339e-10 ENSG00000185798.7 2.06186475721306e-06 23 14 0 0
-2.32605332528263 6.94401903052742 1.66707211667897e-10 ENSG00000158042.8 2.09667660114714e-06 158 154 34 41
-3.17312595664254 5.00254422162687 1.67079439107703e-10 ENSG00000127481.14 2.10135810565758e-06 34 50 8 3
3.25883439307128 5.12065475775447 1.68936374662372e-10 ENSG00000131323.14 2.12471278412866e-06 5 4 51 54
-2.97088442082021 5.33745847691509 1.76426289832599e-10 ENSG00000221923.8 2.2189134472246e-06 59 48 10 6
-2.27515918455291 7.07117141662814 1.77687484753282e-10 ENSG00000130066.16 2.23477549574203e-06 200 143 32 54
-2.38027618303255 10.5375128874792 1.84605374086762e-10 ENSG00000136810.12 2.32178178988921e-06 1754 2034 467 389
-3.30037707227863 4.83947579265778 1.84781923780962e-10 ENSG00000153827.13 2.32400225539315e-06 51 26 6 3
2.81056869331377 5.67139533421247 1.86057464270524e-10 ENSG00000106615.9 2.34004472813038e-06 8 10 66 89
-2.49053567075201 6.24867542028469 1.87417598028101e-10 ENSG00000141367.11 2.35715113039943e-06 109 87 23 18
-2.34534942398782 10.0209653087402 1.90404703820986e-10 ENSG00000070756.15 2.39471995995655e-06 1133 1491 266 371
7.28473562983787 3.84774497726093 1.94276359713495e-10 ENSG00000285000.1 2.44341377611663e-06 0 0 21 21
7.28701980557457 3.84933128104776 1.94819383787629e-10 ENSG00000234857.2 2.45024338989701e-06 0 0 14 29
7.28903329941557 3.85132012780195 1.95499263008149e-10 ENSG00000124491.15 2.45879423085349e-06 0 0 22 20
7.28903329941557 3.85132012780195 1.95499263008149e-10 ENSG00000177685.16 2.45879423085349e-06 0 0 22 20
7.3098648236672 3.86835323008562 2.01279701778027e-10 ENSG00000181826.9 2.53149480926225e-06 0 0 12 32
-2.60995200986017 5.7729467884774 2.05760622082271e-10 ENSG00000147687.18 2.58785134392872e-06 79 63 11 17
-3.3151199809268 4.66137555225422 2.09765051038942e-10 ENSG00000214413.7 2.63821504691677e-06 34 33 2 6
2.44235315306651 6.50955813754325 2.18183991841536e-10 ENSG00000100365.14 2.74410006539099e-06 14 27 108 170
4.12210615031577 4.48674784329703 2.20179426059296e-10 ENSG00000176108.9 2.76919664154776e-06 1 2 23 46
2.7961817301702 5.66638807184782 2.20980708717112e-10 ENSG00000104980.7 2.77927437353512e-06 7 11 55 102
-2.38121659031979 6.43405013495996 2.26289656662965e-10 ENSG00000204261.8 2.84604501185011e-06 114 106 22 29
3.07822167826868 5.24526809296674 2.26337978120974e-10 ENSG00000171148.13 2.84665275082749e-06 3 8 54 60
2.30706209169835 7.2798736071936 2.27998013797242e-10 ENSG00000099622.13 2.86753101952791e-06 20 56 201 268
3.09060298893308 5.25575911561255 2.29719026034364e-10 ENSG00000042286.14 2.88917619043419e-06 4 7 42 76
-2.2417965093094 7.50283230146524 2.32092597834334e-10 ENSG00000164167.11 2.91902860296242e-06 206 247 47 71
